"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.642761230E0,8.212524414E0,6.120986938E0,-7.481231689E-1,1.026994287E1
1.647766113E0,7.963531494E0,6.034790039E0,-7.696685791E-1,1.002142277E1
1.652740478E0,7.760025024E0,5.943817139E0,-8.055725098E-1,9.807950735E0
1.657714843E0,7.534973145E0,5.754669189E0,-8.869781494E-1,9.522539998E0
1.662689209E0,7.288360596E0,5.634963989E0,-9.899291992E-1,9.265688272E0
1.667663574E0,7.082473755E0,5.534408569E0,-9.683837891E-1,9.040402638E0
1.672637939E0,6.938812256E0,5.472152710E0,-9.181060791E-1,8.884508404E0
1.677612304E0,6.768829346E0,5.438629150E0,-9.396514893E-1,8.733766809E0
1.682586669E0,6.680236816E0,5.388351440E0,-1.068939209E0,8.648845368E0
1.687561035E0,6.761642456E0,5.409896851E0,-1.181472778E0,8.739717991E0
1.692565918E0,6.855010986E0,5.431457520E0,-1.164703369E0,8.823176318E0
1.697540283E0,6.955566406E0,5.448211670E0,-1.181472778E0,8.913966141E0
1.702514648E0,7.029800415E0,5.429061890E0,-1.214981079E0,8.964875119E0
1.707489013E0,7.204574585E0,5.476943970E0,-1.157531738E0,9.123743197E0
1.712463378E0,7.398498535E0,5.393142700E0,-9.923248291E-1,9.209151824E0
1.717437744E0,7.609191895E0,5.376388550E0,-7.984008789E-1,9.351085450E0
1.722412109E0,7.812698364E0,5.364410400E0,-6.331939697E-1,9.498215057E0
1.727386474E0,7.980285645E0,5.357223511E0,-6.547393799E-1,9.633975626E0
1.732360839E0,8.054519653E0,5.378784180E0,-6.715087891E-1,9.708631734E0
1.737335205E0,8.217315674E0,5.424270630E0,-5.924987793E-1,9.863977066E0
1.742340087E0,8.384918213E0,5.498489380E0,-5.493927002E-1,1.004201530E1
1.747314453E0,8.439971924E0,5.486511230E0,-5.709533691E-1,1.008270397E1
1.752288818E0,8.586029053E0,5.486511230E0,-5.948944092E-1,1.020664488E1
1.757263183E0,8.677001953E0,5.524826050E0,-6.307983398E-1,1.030591929E1
1.762237548E0,8.794326782E0,5.496093750E0,-5.853118896E-1,1.038700246E1
1.767211914E0,8.832626343E0,5.522430420E0,-4.823608398E-1,1.042809656E1
1.772186279E0,8.772766113E0,5.567916870E0,-4.727783203E-1,1.040128083E1
1.777160644E0,8.796722412E0,5.567916870E0,-5.039062500E-1,1.042295280E1
1.782165527E0,8.825439453E0,5.606231689E0,-4.823608398E-1,1.046665597E1
1.787139892E0,8.856567383E0,5.613403320E0,-3.698272705E-1,1.049218065E1
1.792114257E0,8.902053833E0,5.603836060E0,-3.051910400E-1,1.052343492E1
1.797088623E0,8.928390503E0,5.534408569E0,-2.597045898E-1,1.050777244E1
1.802062988E0,8.933181763E0,5.469757080E0,-2.237854004E-1,1.047712073E1
1.807037353E0,8.870941162E0,5.405120850E0,-1.926574707E-1,1.038970863E1
1.812011718E0,8.806289673E0,5.333282471E0,-1.854858398E-1,1.029704058E1
1.816986084E0,8.612365723E0,5.254272461E0,-3.219451904E-1,1.009375407E1
1.821990966E0,8.372940063E0,5.254272461E0,-4.272918701E-1,9.894244930E0
1.826965332E0,8.135910034E0,5.213577271E0,-5.302429199E-1,9.677581185E0
1.831939697E0,7.925231934E0,5.199218750E0,-5.829162598E-1,9.496366051E0
1.836914062E0,7.745666504E0,5.091476440E0,-6.667175293E-1,9.293169222E0
1.841888427E0,7.587646484E0,5.091476440E0,-7.672729492E-1,9.169744778E0
1.846862793E0,7.508636475E0,5.034011841E0,-8.821868896E-1,9.082904306E0
1.851837158E0,7.518203735E0,5.074722290E0,-8.750152588E-1,9.112729856E0
1.856811523E0,7.539764404E0,5.113021851E0,-8.774108887E-1,9.152097551E0
1.861816406E0,7.637924194E0,5.122604370E0,-8.223419189E-1,9.233374668E0
1.866790771E0,7.740875244E0,5.223159790E0,-8.175506592E-1,9.373949905E0
1.871765136E0,7.841430664E0,5.275833130E0,-8.726196289E-1,9.491254664E0
1.876739501E0,8.025787354E0,5.340469360E0,-8.414916992E-1,9.676878831E0
1.881713867E0,8.100006104E0,5.426666260E0,-7.050170898E-1,9.775267499E0
1.886688232E0,8.104797363E0,5.512847900E0,-5.326385498E-1,9.816462504E0
1.891662597E0,8.133514404E0,5.575103760E0,-3.458862305E-1,9.866887847E0
1.896636962E0,8.152679443E0,5.637359619E0,-2.668762207E-1,9.915504450E0
1.901611328E0,8.195770264E0,5.718750000E0,-2.213897705E-1,9.996187534E0
1.906585693E0,8.222106934E0,5.711578369E0,-7.295227051E-2,1.001151796E1
1.911590576E0,8.250839233E0,5.687637329E0,5.633544922E-2,1.002141408E1
1.916564941E0,8.222106934E0,5.673263550E0,1.856231689E-1,9.991166984E0
1.921539306E0,8.351394653E0,5.646926880E0,3.077239990E-1,1.008604332E1
1.926513671E0,8.473495483E0,5.620590210E0,2.789916992E-1,1.017197112E1
1.931488037E0,8.564483643E0,5.606231689E0,1.664733887E-1,1.023757428E1
1.936462402E0,8.586029053E0,5.517639160E0,8.453369141E-3,1.020609172E1
1.941436767E0,8.576446533E0,5.450607300E0,-8.970642090E-2,1.016231284E1
1.946411132E0,8.650665283E0,5.373992920E0,-2.525177002E-1,1.018712790E1
1.951416015E0,8.619537354E0,5.275833130E0,-4.201049805E-1,1.011470848E1
1.956390380E0,8.586029053E0,5.148941040E0,-6.403808594E-1,1.003202753E1
1.961364746E0,8.533355713E0,5.007675171E0,-7.840270996E-1,9.925203717E0
1.966339111E0,8.569259644E0,4.943038940E0,-8.558502197E-1,9.929668897E0
1.971313476E0,8.621932983E0,4.883178711E0,-9.731750488E-1,9.956416643E0
1.976287841E0,8.648269653E0,4.804168701E0,-1.049789429E0,9.948601045E0
1.981262207E0,8.629119873E0,4.782623291E0,-1.068939209E0,9.923599466E0
1.986236572E0,8.523773193E0,4.756286621E0,-1.030639648E0,9.815252924E0
1.991210937E0,8.277175903E0,4.689254761E0,-9.971160889E-1,9.565301440E0
1.996215820E0,7.997055054E0,4.698822021E0,-9.300689697E-1,9.321847789E0
2.001190185E0,7.812698364E0,4.729949951E0,-8.486785889E-1,9.172291841E0
2.006164550E0,7.688201904E0,4.765869141E0,-7.792358398E-1,9.079050924E0
2.011138916E0,7.630737305E0,4.782623291E0,-7.145996094E-1,9.033952068E0
2.016113281E0,7.570877075E0,4.852050781E0,-6.092529297E-1,9.012866670E0
2.021087646E0,7.566101074E0,4.938247681E0,-5.374298096E-1,9.051022396E0
2.026062011E0,7.726501465E0,5.019653320E0,-4.632110596E-1,9.225524854E0
2.031036376E0,7.862976074E0,5.113021851E0,-3.722229004E-1,9.386582716E0
2.036010742E0,7.872558594E0,5.175277710E0,-4.225006104E-1,9.430757390E0
2.041015625E0,7.958740234E0,5.259063721E0,-4.464416504E-1,9.549796201E0
2.045989990E0,8.064086914E0,5.261459351E0,-4.344787598E-1,9.638528106E0
2.050964355E0,8.255630493E0,5.316528320E0,-3.889923096E-1,9.827116731E0
2.055938720E0,8.380126953E0,5.294982910E0,-4.488372803E-1,9.922944456E0
2.060913085E0,8.507019043E0,5.306945801E0,-4.392700195E-1,1.003623460E1
2.065887451E0,8.559692383E0,5.275833130E0,-4.656066895E-1,1.006576070E1
2.070861816E0,8.600387573E0,5.306945801E0,-4.392700195E-1,1.011549793E1
2.075836181E0,8.552505493E0,5.373992920E0,-4.153289795E-1,1.010928525E1
2.080810546E0,8.437591553E0,5.366806030E0,-5.374298096E-1,1.001420935E1
2.085815429E0,8.325057983E0,5.407501221E0,-6.140441895E-1,9.946090194E0
2.090789794E0,8.207748413E0,5.412292480E0,-6.547393799E-1,9.853361232E0
2.095764160E0,8.193374634E0,5.414688110E0,-6.834716797E-1,9.844661942E0
2.100738525E0,8.174224854E0,5.433837891E0,-6.595306396E-1,9.837658606E0
2.105712890E0,8.200561523E0,5.419479370E0,-6.978454590E-1,9.854286084E0
2.110687255E0,8.253234863E0,5.364410400E0,-6.954498291E-1,9.867949894E0
2.115661621E0,8.396881104E0,5.306945801E0,-6.427764893E-1,9.954117119E0
2.120635986E0,8.502227783E0,5.218368530E0,-5.541839600E-1,9.991314591E0
2.125610351E0,8.650665283E0,5.148941040E0,-5.015106201E-1,1.007953950E1
2.130615234E0,8.751220703E0,5.103439331E0,-4.967193604E-1,1.014276525E1
2.135589599E0,8.870941162E0,5.134567261E0,-4.536285400E-1,1.025978347E1
2.140563964E0,8.945159912E0,5.180053711E0,-4.009552002E-1,1.034454481E1
2.145538330E0,9.012191772E0,5.168090820E0,-3.698272705E-1,1.039545744E1
2.150512695E0,9.024169922E0,5.232727051E0,-3.315277100E-1,1.043680918E1
2.155487060E0,9.014587402E0,5.299774170E0,-3.267364502E-1,1.046217707E1
2.160461425E0,8.902053833E0,5.273437500E0,-2.980041504E-1,1.035106333E1
2.165435791E0,8.827835083E0,5.254272461E0,-3.219451904E-1,1.027821483E1
2.170410156E0,8.751220703E0,5.239913940E0,-3.219451904E-1,1.020510708E1
2.175415039E0,8.708129883E0,5.196823120E0,-4.344787598E-1,1.015023489E1
2.180389404E0,8.562088013E0,5.139358521E0,-5.230560303E-1,9.999797235E0
2.185363769E0,8.416030884E0,5.132171631E0,-5.805206299E-1,9.874500782E0
2.190338134E0,8.274780273E0,5.091476440E0,-6.786804199E-1,9.739390537E0
2.195312500E0,8.128738403E0,5.048385620E0,-7.409362793E-1,9.597477375E0
2.200286865E0,8.001846313E0,5.019653320E0,-9.013519287E-1,9.488882926E0
2.205261230E0,7.910858154E0,5.034011841E0,-9.731750488E-1,9.427089775E0
2.210235595E0,7.913253784E0,5.072326660E0,-9.779663086E-1,9.450105888E0
2.215209960E0,7.946777344E0,5.144149780E0,-9.516296387E-1,9.514155038E0
2.220214843E0,8.056900024E0,5.163299561E0,-9.133148193E-1,9.612879086E0
2.225189209E0,8.061691284E0,5.242309570E0,-8.031768799E-1,9.649754872E0
2.230163574E0,8.155075073E0,5.328506470E0,-6.643218994E-1,9.764197572E0
2.235137939E0,8.150283813E0,5.397933960E0,-5.134887695E-1,9.789202623E0
2.240112304E0,8.186187744E0,5.402725220E0,-3.985595703E-1,9.816412752E0
2.245086669E0,8.214920044E0,5.421875000E0,-3.243408203E-1,9.848189519E0
2.250061035E0,8.248443604E0,5.467361450E0,-1.902618408E-1,9.897730178E0
2.255035400E0,8.301116943E0,5.462570190E0,-1.352081299E-1,9.938133468E0
2.260009765E0,8.346603394E0,5.433837891E0,-1.687164307E-1,9.960966201E0
2.265014648E0,8.348999023E0,5.402725220E0,-2.477264404E-1,9.947692842E0
2.269989013E0,8.315475464E0,5.304565430E0,-3.147735596E-1,9.868365061E0
2.274963378E0,8.246047974E0,5.218368530E0,-4.105377197E-1,9.767149969E0
2.279937744E0,8.258026123E0,5.125000000E0,-5.206604004E-1,9.733021509E0
2.284912109E0,8.265197754E0,5.120208740E0,-6.236114502E-1,9.742634279E0
2.289886474E0,8.258026123E0,5.196823120E0,-7.385406494E-1,9.785060464E0
2.294860839E0,8.308303833E0,5.227951050E0,-7.840270996E-1,9.847541990E0
2.299835205E0,8.399276733E0,5.249496460E0,-8.654327393E-1,9.942536726E0
2.304809570E0,8.411254883E0,5.206390381E0,-9.205017090E-1,9.934940005E0
2.309814453E0,8.478286743E0,5.172882080E0,-9.588012695E-1,9.977943425E0
2.314788818E0,8.418426514E0,5.113021851E0,-8.893737793E-1,9.889584578E0
2.319763183E0,8.447158813E0,5.139358521E0,-7.768402100E-1,9.918214493E0
2.324737548E0,8.430404663E0,5.115417480E0,-6.571350098E-1,9.882866244E0
2.329711914E0,8.401672363E0,5.213577271E0,-5.996704102E-1,9.906012874E0
2.334686279E0,8.399276733E0,5.218368530E0,-5.948944092E-1,9.906216186E0
2.339660644E0,8.418426514E0,5.220764160E0,-5.877075195E-1,9.923289954E0
2.344635009E0,8.368148804E0,5.170486450E0,-4.680023193E-1,9.847785066E0
2.349609375E0,8.224502563E0,5.170486450E0,-3.363189697E-1,9.720570096E0
2.354614257E0,8.116760254E0,5.139358521E0,-3.506774902E-1,9.613416548E0
2.359588623E0,8.121551514E0,5.120208740E0,-3.267364502E-1,9.606398557E0
2.364562988E0,8.100006104E0,5.146545410E0,-3.171539307E-1,9.601958923E0
2.369537353E0,8.133514404E0,5.153717041E0,-4.057464600E-1,9.637400380E0
2.374511718E0,8.123947144E0,5.153717041E0,-4.105377197E-1,9.629530505E0
2.379486084E0,8.109573364E0,5.122604370E0,-3.387145996E-1,9.597967663E0
2.384460449E0,8.104797363E0,5.101043701E0,-2.860412598E-1,9.580720575E0
2.389434814E0,8.147888184E0,5.170486450E0,-3.818054199E-1,9.657524909E0
2.394409179E0,8.241256714E0,5.180053711E0,-4.871520996E-1,9.746208793E0
2.399383544E0,8.231689453E0,5.180053711E0,-5.661621094E-1,9.742392275E0
2.404388427E0,8.308303833E0,5.103439331E0,-5.996704102E-1,9.768961572E0
2.409362793E0,8.341812134E0,5.103439331E0,-6.212310791E-1,9.798818844E0
2.414337158E0,8.401672363E0,5.065139771E0,-6.068572998E-1,9.829141121E0
2.419311523E0,8.442367554E0,5.005279541E0,-5.278472900E-1,9.828785070E0
2.424285888E0,8.447158813E0,4.988525391E0,-5.230560303E-1,9.824126689E0
2.429260253E0,8.416030884E0,4.969375610E0,-5.039062500E-1,9.786633298E0
2.434234619E0,8.375335693E0,5.017257690E0,-4.488372803E-1,9.773462928E0
2.439208984E0,8.463928223E0,5.045989990E0,-4.057464600E-1,9.862288078E0
2.444183349E0,8.475891113E0,5.086685181E0,-4.129333496E-1,9.893715694E0
2.449188232E0,8.430404663E0,5.115417480E0,-3.339233398E-1,9.866647028E0
2.454162597E0,8.353790283E0,5.108230591E0,-2.549133301E-1,9.795142300E0
2.459136962E0,8.308303833E0,5.156112671E0,-2.285766602E-1,9.780882258E0
2.464111328E0,8.372940063E0,5.144149780E0,-1.878662109E-1,9.828717922E0
2.469085693E0,8.392089844E0,5.105834961E0,-2.237854004E-1,9.825823248E0
2.474060058E0,8.404067993E0,5.067535400E0,-2.980041504E-1,9.818201482E0
2.479034423E0,8.399276733E0,5.043594360E0,-3.865966797E-1,9.804853426E0
2.484008789E0,8.416030884E0,5.060348511E0,-4.272918701E-1,9.829510732E0
2.488983154E0,8.372940063E0,5.041198730E0,-4.488372803E-1,9.783724488E0
2.493988037E0,8.411254883E0,5.043594360E0,-5.350341797E-1,9.822082994E0
2.498962402E0,8.437591553E0,5.113021851E0,-5.924987793E-1,9.883673328E0
2.503936767E0,8.516586304E0,5.172882080E0,-5.757293701E-1,9.981102925E0
2.508911132E0,8.586029053E0,5.266250610E0,-4.680023193E-1,1.008326914E1
2.513885498E0,8.562088013E0,5.294982910E0,-3.770141602E-1,1.007414189E1
2.518859863E0,8.569259644E0,5.328506470E0,-3.746185303E-1,1.009779833E1
2.523834228E0,8.483078003E0,5.290191650E0,-3.937683105E-1,1.000518833E1
2.528808593E0,8.411254883E0,5.278228760E0,-4.895477295E-1,9.942261540E0
2.533782959E0,8.358581543E0,5.271041870E0,-4.416656494E-1,9.891654884E0
2.538757324E0,8.334640503E0,5.297378540E0,-4.105377197E-1,9.884178920E0
2.543762207E0,8.291534424E0,5.318923950E0,-3.578643799E-1,9.857411527E0
2.548736572E0,8.212524414E0,5.263854980E0,-3.746185303E-1,9.761867933E0
2.553710937E0,8.095214844E0,5.275833130E0,-3.842010498E-1,9.670291052E0
2.558685302E0,8.004226685E0,5.215972900E0,-3.913879395E-1,9.561757298E0
2.563659668E0,7.934799194E0,5.203994751E0,-4.129333496E-1,9.498058411E0
2.568634033E0,7.946777344E0,5.206390381E0,-4.488372803E-1,9.511005512E0
2.573608398E0,8.018600464E0,5.223159790E0,-5.063018799E-1,9.583094134E0
2.578582763E0,8.114364624E0,5.278228760E0,-5.781250000E-1,9.697259438E0
2.583557128E0,8.246047974E0,5.323715210E0,-6.236114502E-1,9.835046622E0
2.588562011E0,8.301116943E0,5.350051880E0,-6.499481201E-1,9.897172838E0
2.593536376E0,8.291534424E0,5.311737061E0,-6.355895996E-1,9.867525923E0
2.598510742E0,8.224502563E0,5.294982910E0,-5.733337402E-1,9.798367110E0
2.603485107E0,8.222106934E0,5.213577271E0,-5.661621094E-1,9.752177701E0
2.608459472E0,8.183792114E0,5.172882080E0,-6.571350098E-1,9.703864632E0
2.613433837E0,8.277175903E0,5.089080811E0,-7.960052490E-1,9.749051687E0
2.618408203E0,8.380126953E0,5.072326660E0,-8.223419189E-1,9.830120637E0
2.623382568E0,8.461532593E0,5.024429321E0,-8.007965088E-1,9.873383355E0
2.628356933E0,8.602783203E0,5.022048950E0,-9.061279297E-1,1.000249580E1
2.633331298E0,8.684188843E0,4.969375610E0,-1.001907349E0,1.005552824E1
2.638336181E0,8.722488403E0,4.923873901E0,-9.611968994E-1,1.006231771E1
2.643310546E0,8.700942993E0,4.931060791E0,-8.893737793E-1,1.004055552E1
2.648284912E0,8.732070923E0,4.983734131E0,-7.912139893E-1,1.008527085E1
2.653259277E0,8.712921143E0,5.026824951E0,-7.169952393E-1,1.008454491E1
2.658233642E0,8.677001953E0,5.065139771E0,-5.877075195E-1,1.006436307E1
2.663208007E0,8.636306763E0,5.144149780E0,-4.775695801E-1,1.006360493E1
2.668182373E0,8.526168823E0,5.177658081E0,-3.506774902E-1,9.981316181E0
2.673156738E0,8.392089844E0,5.144149780E0,-3.291320801E-1,9.848744937E0
2.678131103E0,8.262802124E0,5.158508301E0,-2.836456299E-1,9.744976227E0
2.683135986E0,8.224502563E0,5.180053711E0,-1.878662109E-1,9.721660999E0
2.688110351E0,8.183792114E0,5.225555420E0,-1.735076904E-1,9.711384440E0
2.693084716E0,8.188583374E0,5.249496460E0,-2.525177002E-1,9.730050151E0
2.698059082E0,8.243652344E0,5.215972900E0,-3.219451904E-1,9.760523857E0
2.703033447E0,8.317871094E0,5.215972900E0,-3.195495605E-1,9.823210511E0
2.708007812E0,8.392089844E0,5.180053711E0,-3.818054199E-1,9.869442931E0
2.712982177E0,8.509414673E0,5.160903931E0,-4.153289795E-1,9.960801455E0
2.717956543E0,8.581237793E0,5.098663330E0,-4.656066895E-1,9.992537185E0
2.722961425E0,8.624328613E0,5.057952881E0,-4.991149902E-1,1.001054680E1
2.727935791E0,8.552505493E0,5.060348511E0,-4.751739502E-1,9.948782214E0
2.732910156E0,8.557296753E0,5.065139771E0,-4.775695801E-1,9.955452843E0
2.737884521E0,8.535751343E0,5.096267700E0,-5.110931396E-1,9.954507103E0
2.742858886E0,8.516586304E0,5.067535400E0,-4.823608398E-1,9.921936771E0
2.747833251E0,8.396881104E0,5.053161621E0,-3.937683105E-1,9.808012445E0
2.752807617E0,8.334640503E0,5.086685181E0,-3.985595703E-1,9.772381909E0
2.757781982E0,8.322662354E0,5.096267700E0,-4.560241699E-1,9.769678151E0
2.762756347E0,8.296325684E0,5.086685181E0,-5.230560303E-1,9.745613043E0
2.767730712E0,8.296325684E0,5.101043701E0,-4.919433594E-1,9.751496037E0
2.772735595E0,8.229293823E0,5.098663330E0,-5.110931396E-1,9.694269482E0
2.777709960E0,8.078460693E0,4.990921021E0,-6.116485596E-1,9.515510169E0
2.782684326E0,7.956344604E0,4.907119751E0,-6.667175293E-1,9.371646386E0
2.787658691E0,7.793548584E0,4.907119751E0,-6.762847900E-1,9.234532197E0
2.792633056E0,7.762420654E0,4.945434570E0,-6.643218994E-1,9.227882806E0
2.797607421E0,7.805511475E0,5.062744141E0,-7.026214600E-1,9.330115998E0
2.802581787E0,7.817489624E0,5.125000000E0,-7.409362793E-1,9.376980089E0
2.807556152E0,7.850997925E0,5.098663330E0,-7.912139893E-1,9.394708923E0
2.812561035E0,7.915649414E0,5.122604370E0,-7.816314697E-1,9.460947571E0
2.817535400E0,7.968322754E0,5.105834961E0,-7.505035400E-1,9.493522725E0
2.822509765E0,8.042541504E0,5.096267700E0,-6.930541992E-1,9.546451824E0
2.827484130E0,8.119155884E0,5.117813110E0,-6.691131592E-1,9.620832382E0
2.832458496E0,8.169433594E0,5.091476440E0,-6.810760498E-1,9.650214618E0
2.837432861E0,8.212524414E0,5.160903931E0,-6.786804199E-1,9.723224452E0
2.842407226E0,8.269989014E0,5.220764160E0,-6.427764893E-1,9.801135563E0
2.847381591E0,8.353790283E0,5.299774170E0,-5.374298096E-1,9.907686367E0
2.852355957E0,8.348999023E0,5.352447510E0,-4.368743896E-1,9.927000467E0
2.857330322E0,8.346603394E0,5.381179810E0,-3.291320801E-1,9.936358099E0
2.862335205E0,8.368148804E0,5.378784180E0,-2.884368896E-1,9.951905822E0
2.867309570E0,8.413650513E0,5.366806030E0,-2.980041504E-1,9.984033673E0
2.872283935E0,8.439971924E0,5.371597290E0,-2.022399902E-1,1.000640218E1
2.877258300E0,8.545318604E0,5.352447510E0,-1.998443604E-1,1.008519222E1
2.882232666E0,8.624328613E0,5.340469360E0,-2.932128906E-1,1.014818362E1
2.887207031E0,8.633911133E0,5.318923950E0,-2.692718506E-1,1.014435216E1
2.892181396E0,8.672210693E0,5.316528320E0,-1.998443604E-1,1.017411664E1
2.897155761E0,8.753616333E0,5.359619141E0,-1.280212402E-1,1.026487728E1
2.902130126E0,8.803894043E0,5.409896851E0,-1.639251709E-1,1.033452494E1
2.907135009E0,8.873336792E0,5.457794189E0,-1.399841309E-1,1.041840769E1
2.912109375E0,8.813476562E0,5.433837891E0,-1.854858398E-1,1.035559599E1
2.917083740E0,8.741653442E0,5.366806030E0,-2.597045898E-1,1.026092385E1
2.922058105E0,8.626724243E0,5.285400391E0,-2.189941406E-1,1.011947562E1
2.927032470E0,8.490264893E0,5.187240601E0,-2.381591797E-1,9.952325497E0
2.932006835E0,8.514205933E0,5.192031860E0,-3.195495605E-1,9.977525215E0
2.936981201E0,8.420822144E0,5.199218750E0,-5.015106201E-1,9.909270109E0
2.941955566E0,8.370544434E0,5.172882080E0,-5.422210693E-1,9.854883399E0
2.946960449E0,8.241256714E0,5.172882080E0,-5.541839600E-1,9.745980766E0
2.951934814E0,8.135910034E0,5.136962891E0,-5.924987793E-1,9.640149098E0
2.956909179E0,8.085632324E0,5.136962891E0,-5.901031494E-1,9.597606970E0
2.961883544E0,8.037750244E0,5.158508301E0,-5.996704102E-1,9.569495362E0
2.966857910E0,7.944381714E0,5.146545410E0,-6.307983398E-1,9.486729522E0
2.971862793E0,7.932403564E0,5.144149780E0,-6.451721191E-1,9.476367993E0
2.976837158E0,7.946777344E0,5.160903931E0,-6.044616699E-1,9.494818242E0
2.981811523E0,7.994659424E0,5.242309570E0,-6.188354492E-1,9.580153769E0
2.986785888E0,8.095214844E0,5.302169800E0,-6.523437500E-1,9.699023679E0
2.991760253E0,8.224502563E0,5.390747070E0,-6.212310791E-1,9.853350925E0
2.996734619E0,8.439971924E0,5.505676270E0,-6.715087891E-1,1.009933272E1
3.001708984E0,8.463928223E0,5.512847900E0,-7.241821289E-1,1.012689551E1
3.006683349E0,8.404067993E0,5.421875000E0,-6.092529297E-1,1.001979423E1
3.011657714E0,8.298721313E0,5.323715210E0,-4.392700195E-1,9.869330131E0
3.016632080E0,8.147888184E0,5.316528320E0,-4.081420898E-1,9.737563104E0
3.021606445E0,7.965927124E0,5.254272461E0,-4.033508301E-1,9.551233739E0
3.026580810E0,7.925231934E0,5.268646240E0,-4.680023193E-1,9.528219171E0
3.031555175E0,7.977905273E0,5.223159790E0,-4.823608398E-1,9.547829215E0
3.036560058E0,8.071273804E0,5.237518311E0,-5.110931396E-1,9.635262065E0
3.041534423E0,8.198165894E0,5.192031860E0,-6.786804199E-1,9.727678344E0
3.046508789E0,8.346603394E0,5.115417480E0,-8.079681396E-1,9.822733669E0
3.051483154E0,8.413650513E0,5.007675171E0,-8.486785889E-1,9.827847217E0
3.056457519E0,8.459136963E0,4.959793091E0,-7.744598389E-1,9.836479741E0
3.061431884E0,8.547714233E0,4.947814941E0,-7.457275391E-1,9.904564648E0
3.066406250E0,8.595596313E0,5.012466431E0,-6.403808594E-1,9.970916876E0
3.071380615E0,8.677001953E0,5.120208740E0,-5.661621094E-1,1.009095833E1
3.076354980E0,8.648269653E0,5.249496460E0,-5.422210693E-1,1.013132690E1
3.081359863E0,8.571655273E0,5.294982910E0,-4.943389893E-1,1.008734302E1
3.086334228E0,8.430404663E0,5.316528320E0,-4.871520996E-1,9.978702988E0
3.091308593E0,8.250839233E0,5.285400391E0,-3.913879395E-1,9.806374960E0
3.096282959E0,8.042541504E0,5.218368530E0,-3.195495605E-1,9.592494768E0
3.101257324E0,7.874954224E0,5.201614380E0,-2.884368896E-1,9.442186824E0
3.106231689E0,7.769607544E0,5.175277710E0,-2.956085205E-1,9.340111625E0
3.111206054E0,7.716934204E0,5.139358521E0,-2.836456299E-1,9.276019316E0
3.116180419E0,7.798339844E0,5.151336670E0,-2.333679199E-1,9.349055267E0
3.121154785E0,7.922836304E0,5.208786011E0,-2.285766602E-1,9.484462773E0
3.126129150E0,8.001846313E0,5.235122681E0,-2.142028809E-1,9.564619009E0
3.131134033E0,8.013809204E0,5.211181641E0,-2.070312500E-1,9.561402302E0
3.136108398E0,8.068878174E0,5.163299561E0,-2.525177002E-1,9.582808697E0
3.141082763E0,8.025787354E0,5.175277710E0,-3.961639404E-1,9.557913365E0
3.146057128E0,8.032958984E0,5.261459351E0,-4.488372803E-1,9.613159702E0
3.151031494E0,8.080856323E0,5.321319580E0,-4.129333496E-1,9.684378914E0
3.156005859E0,8.102401733E0,5.371597290E0,-3.650512695E-1,9.728115631E0
3.160980224E0,8.109573364E0,5.362014771E0,-2.860412598E-1,9.726160710E0
3.165954589E0,8.080856323E0,5.393142700E0,-2.501220703E-1,9.718476637E0
3.170928955E0,8.131134033E0,5.419479370E0,-2.381591797E-1,9.774600611E0
3.175933837E0,8.181411743E0,5.426666260E0,-2.956085205E-1,9.821995174E0
3.180908203E0,8.183792114E0,5.397933960E0,-2.812500000E-1,9.807713595E0
3.185882568E0,8.205352783E0,5.373992920E0,-2.716674805E-1,9.812309485E0
3.190856933E0,8.262802124E0,5.314132690E0,-3.291320801E-1,9.829660885E0
3.195831298E0,8.351394653E0,5.275833130E0,-3.315277100E-1,9.883831165E0
3.200805664E0,8.490264893E0,5.201614380E0,-3.961639404E-1,9.964855040E0
3.205780029E0,8.583633423E0,5.220764160E0,-3.961639404E-1,1.005445608E1
3.210754394E0,8.667434692E0,5.218368530E0,-4.009552002E-1,1.012504614E1
3.215728759E0,8.705734253E0,5.206390381E0,-4.320831299E-1,1.015298013E1
3.220733642E0,8.724884033E0,5.213577271E0,-5.326385498E-1,1.017785307E1
3.225708007E0,8.617156982E0,5.180053711E0,-5.039062500E-1,1.006688991E1
3.230682373E0,8.492645264E0,5.156112671E0,-4.727783203E-1,9.946559244E0
3.235656738E0,8.439971924E0,5.113021851E0,-4.440460205E-1,9.877919588E0
3.240631103E0,8.363357544E0,5.113021851E0,-3.961639404E-1,9.810488659E0
3.245605468E0,8.296325684E0,5.122604370E0,-4.081420898E-1,9.758927981E0
3.250579834E0,8.265197754E0,5.148941040E0,-3.985595703E-1,9.745970320E0
3.255554199E0,8.303512573E0,5.141754150E0,-3.674316406E-1,9.773482635E0
3.260528564E0,8.289138794E0,5.110626221E0,-3.482818604E-1,9.744209694E0
3.265533447E0,8.313079834E0,5.163299561E0,-3.027954102E-1,9.790742757E0
3.270507812E0,8.305908203E0,5.206390381E0,-4.081420898E-1,9.811278808E0
3.275482177E0,8.277175903E0,5.239913940E0,-5.446166992E-1,9.811470144E0
3.280456543E0,8.327453613E0,5.256668091E0,-4.799652100E-1,9.859483237E0
3.285430908E0,8.327453613E0,5.318923950E0,-4.368743896E-1,9.890818717E0
3.290405273E0,8.327453613E0,5.364410400E0,-4.680023193E-1,9.916774112E0
