"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.667938232E0,2.042678833E0,8.577438354E0,-2.507019043E-2,8.817347337E0
1.672943115E0,2.186325073E0,8.555877686E0,1.802062988E-2,8.830820179E0
1.677917480E0,2.368286133E0,8.575042725E0,1.161956787E-1,8.896833053E0
1.682891845E0,2.492782593E0,8.603775024E0,1.161956787E-1,8.958371010E0
1.687866211E0,2.631652832E0,8.603775024E0,9.942626953E-2,8.997801225E0
1.692840576E0,2.799240112E0,8.656433105E0,2.999877930E-2,9.097828271E0
1.697814941E0,3.009933472E0,8.747421265E0,-1.471710205E-1,9.251958582E0
1.702789306E0,3.230194092E0,8.869522095E0,-3.075866699E-1,9.444426167E0
1.707794189E0,3.318786621E0,9.051483154E0,-4.608154297E-1,9.651737812E0
1.712768554E0,3.527084351E0,9.221466064E0,-5.733337402E-1,9.889614349E0
1.717742920E0,3.756927490E0,9.298080444E0,-6.164398193E-1,1.004732811E1
1.722717285E0,3.845504761E0,9.413009644E0,-6.260070801E-1,1.018746987E1
1.727691650E0,3.905364990E0,9.487228394E0,-6.044616699E-1,1.027739034E1
1.732666015E0,3.989151001E0,9.549484253E0,-5.039062500E-1,1.036146209E1
1.737640380E0,4.053802490E0,9.578201294E0,-3.387145996E-1,1.040624727E1
1.742645263E0,4.053802490E0,9.604537964E0,-1.591491699E-1,1.042620701E1
1.747619629E0,3.984375000E0,9.587783813E0,8.027648926E-2,1.038302879E1
1.752593994E0,3.862258911E0,9.506378174E0,2.454833984E-1,1.026394330E1
1.757568359E0,3.694671631E0,9.429763794E0,4.418029785E-1,1.013736818E1
1.762542724E0,3.656356812E0,9.398635864E0,5.878448486E-1,1.010192372E1
1.767517089E0,3.725799561E0,9.233444214E0,6.501007080E-1,9.978011092E0
1.772491455E0,3.800018311E0,9.154434204E0,6.788330078E-1,9.935019829E0
1.777465820E0,3.792831421E0,9.058670044E0,6.261596680E-1,9.840586826E0
1.782470703E0,3.639602661E0,8.994018555E0,6.189727783E-1,9.722253062E0
1.787445068E0,3.457641602E0,8.931777954E0,6.860046387E-1,9.602215642E0
1.792419433E0,3.208648682E0,8.977264404E0,8.368377686E-1,9.570109717E0
1.797393798E0,3.009933472E0,8.996414185E0,9.445800781E-1,9.533488302E0
1.802368164E0,2.854309082E0,9.051483154E0,9.637298584E-1,9.539664715E0
1.807342529E0,2.808822632E0,9.106552124E0,1.016403198E0,9.583937167E0
1.812316894E0,2.871063232E0,9.120910645E0,1.009231567E0,9.615225605E0
1.817321777E0,2.997955322E0,9.156829834E0,9.924621582E-1,9.686085373E0
1.822296142E0,3.227798462E0,9.101760864E0,9.589538574E-1,9.704654875E0
1.827270507E0,3.294845581E0,9.108947754E0,8.176879883E-1,9.720985044E0
1.832244873E0,3.440887451E0,9.118515015E0,7.865600586E-1,9.777816691E0
1.837219238E0,3.562988281E0,9.096969604E0,7.410736084E-1,9.797904448E0
1.842193603E0,3.658752441E0,9.190353394E0,6.620635986E-1,9.913999855E0
1.847167968E0,3.649185181E0,9.226257324E0,5.160217285E-1,9.935122300E0
1.852172851E0,3.570175171E0,9.290908813E0,3.101196289E-1,9.958077702E0
1.857147216E0,3.412155151E0,9.298080444E0,1.257629395E-1,9.905196568E0
1.862121582E0,3.357086182E0,9.302871704E0,-3.463745117E-2,9.890128883E0
1.867095947E0,3.258926392E0,9.283721924E0,-7.055664062E-2,9.839363405E0
1.872070312E0,3.203857422E0,9.293304443E0,-7.295227051E-2,9.830337323E0
1.877044677E0,3.172729492E0,9.235839844E0,-3.524780273E-3,9.765600979E0
1.882019043E0,3.163162231E0,9.180770874E0,7.308959961E-2,9.710689534E0
1.887023925E0,3.201461792E0,9.144851685E0,8.985900879E-2,9.689465650E0
1.891998291E0,3.239776611E0,9.020355225E0,1.329498291E-1,9.585438776E0
1.896972656E0,3.299621582E0,8.979660034E0,1.736450195E-1,9.568278294E0
1.901947021E0,3.282867432E0,8.912612915E0,2.191467285E-1,9.500521714E0
1.906921386E0,3.239776611E0,8.859954834E0,2.430877686E-1,9.436845014E0
1.911895752E0,3.220611572E0,8.785720825E0,2.813873291E-1,9.361645590E0
1.916870117E0,3.237380981E0,8.673202515E0,2.957611084E-1,9.262426902E0
1.921875000E0,3.323562622E0,8.534332275E0,3.316650391E-1,9.164654799E0
1.926849365E0,3.361877441E0,8.400268555E0,2.670288086E-1,9.051963108E0
1.931823730E0,3.340332031E0,8.330825806E0,2.215423584E-1,8.978282558E0
1.936798095E0,3.175125122E0,8.263793945E0,2.287139893E-1,8.855733736E0
1.941772461E0,2.921340942E0,8.268585205E0,3.244781494E-1,8.775478350E0
1.946746826E0,2.703475952E0,8.242248535E0,3.460388184E-1,8.681197268E0
1.951721191E0,2.607696533E0,8.316467285E0,2.263183594E-1,8.718654100E0
1.956695556E0,2.655593872E0,8.402648926E0,5.154418945E-2,8.812453948E0
1.961700439E0,2.734588623E0,8.484054565E0,-6.097412109E-2,8.914082939E0
1.966674804E0,2.813598633E0,8.517578125E0,-1.184387207E-1,8.971036847E0
1.971649170E0,2.830368042E0,8.618133545E0,-1.974487305E-1,9.073157943E0
1.976623535E0,2.887832642E0,8.668411255E0,-1.854858398E-1,9.138672554E0
1.981597900E0,2.902191162E0,8.745025635E0,-9.449768066E-2,9.214505777E0
1.986572265E0,2.883041382E0,8.800094604E0,-5.859375000E-2,9.260508943E0
1.991546630E0,2.906982422E0,8.905441284E0,7.548522949E-2,9.368197761E0
1.996551513E0,3.055419922E0,8.931777954E0,1.520996094E-1,9.441153670E0
2.001525879E0,3.203857422E0,8.915008545E0,2.478637695E-1,9.476471716E0
2.006500244E0,3.431304932E0,8.891067505E0,3.005371094E-1,9.534949264E0
2.011474609E0,3.603698730E0,8.879104614E0,2.909698486E-1,9.586960245E0
2.016448974E0,3.682693481E0,8.876708984E0,3.149108887E-1,9.615475159E0
2.021423339E0,3.847900391E0,8.874313354E0,2.789916992E-1,9.676652897E0
2.026397705E0,3.910156250E0,8.879104614E0,3.173065186E-1,9.707136760E0
2.031402588E0,3.943664551E0,8.893463135E0,3.939208984E-1,9.736598497E0
2.036376953E0,3.914932251E0,9.001205444E0,4.346160889E-1,9.825338932E0
2.041351318E0,3.924514771E0,9.073028564E0,4.968719482E-1,9.897906104E0
2.046325683E0,3.855087280E0,9.175979614E0,4.681396484E-1,9.963907594E0
2.051300048E0,3.826354980E0,9.199920654E0,4.441986084E-1,9.973807943E0
2.056274414E0,3.864654541E0,9.128097534E0,5.495452881E-1,9.927724782E0
2.061248779E0,3.946060181E0,9.003601074E0,6.405181885E-1,9.851217529E0
2.066253662E0,4.039428711E0,8.824035645E0,6.165771484E-1,9.724235535E0
2.071228027E0,4.037048340E0,8.670806885E0,6.189727783E-1,9.584559386E0
2.076202392E0,4.025070190E0,8.594192505E0,5.926361084E-1,9.508551541E0
2.081176757E0,3.890991211E0,8.610946655E0,7.051696777E-1,9.475519995E0
2.086151123E0,3.735366821E0,8.670806885E0,7.650146484E-1,9.472122504E0
2.091125488E0,3.653976440E0,8.718688965E0,8.536071777E-1,9.491876859E0
2.096099853E0,3.618057251E0,8.802490234E0,8.416290283E-1,9.554188193E0
2.101104736E0,3.735366821E0,8.953323364E0,8.679656982E-1,9.740037423E0
2.106079101E0,3.946060181E0,9.113739014E0,8.536071777E-1,9.967962428E0
2.111053466E0,4.202239990E0,9.187957764E0,7.745971680E-1,1.013298523E1
2.116027832E0,4.384201050E0,9.293304443E0,6.979827881E-1,1.029921872E1
2.121002197E0,4.530242920E0,9.360336304E0,7.267150879E-1,1.042435185E1
2.125976562E0,4.611648560E0,9.331604004E0,7.099456787E-1,1.043312794E1
2.130950927E0,4.719390869E0,9.302871704E0,6.285552979E-1,1.045041405E1
2.135955810E0,4.767272949E0,9.238235474E0,6.477050781E-1,1.041592089E1
2.140930175E0,4.685867310E0,9.180770874E0,6.261596680E-1,1.032646998E1
2.145904541E0,4.688262939E0,9.094573975E0,6.357269287E-1,1.025159665E1
2.150878906E0,4.654739380E0,8.991622925E0,6.237640381E-1,1.014420835E1
2.155853271E0,4.657135010E0,8.824035645E0,5.662994385E-1,9.993658320E0
2.160827636E0,4.745727539E0,8.711502075E0,4.753265381E-1,9.931673253E0
2.165802002E0,4.800796509E0,8.575042725E0,3.891296387E-1,9.835162771E0
2.170776367E0,4.788818359E0,8.469696045E0,2.837829590E-1,9.733913146E0
2.175781250E0,4.697845459E0,8.440963745E0,2.502593994E-1,9.663449212E0
2.180755615E0,4.582916260E0,8.397872925E0,1.520996094E-1,9.568203875E0
2.185729980E0,4.391387939E0,8.378707886E0,4.435729980E-2,9.459862654E0
2.190704345E0,4.209426880E0,8.424209595E0,4.914855957E-2,9.417483609E0
2.195678711E0,4.017883301E0,8.507995605E0,-2.507019043E-2,9.409038418E0
2.200653076E0,3.816772461E0,8.594192505E0,8.506774902E-2,9.403995606E0
2.205627441E0,3.673126221E0,8.713897705E0,1.784362793E-1,9.458102820E0
2.210632324E0,3.668334961E0,8.783340454E0,2.550506592E-1,9.522016685E0
2.215606689E0,3.766494751E0,8.824035645E0,1.784362793E-1,9.595932850E0
2.220581054E0,3.835922241E0,8.795303345E0,1.401367188E-1,9.596421138E0
2.225555420E0,3.816772461E0,8.838394165E0,1.209716797E-1,9.628063023E0
2.230529785E0,3.716217041E0,8.826431274E0,1.808319092E-1,9.578562435E0
2.235504150E0,3.687484741E0,8.785720825E0,3.532104492E-1,9.534736061E0
2.240478515E0,3.670730591E0,8.764175415E0,4.681396484E-1,9.513368936E0
2.245483398E0,3.665939331E0,8.733047485E0,5.902404785E-1,9.489658233E0
2.250457763E0,3.706634521E0,8.587005615E0,6.093902588E-1,9.372681655E0
2.255432129E0,3.685089111E0,8.551101685E0,5.950317383E-1,9.330342145E0
2.260406494E0,3.627639771E0,8.527160645E0,6.213684082E-1,9.287536684E0
2.265380859E0,3.677917480E0,8.498428345E0,7.769927979E-1,9.292689553E0
2.270355224E0,3.766494751E0,8.452926636E0,7.291107178E-1,9.282782657E0
2.275329589E0,3.876632690E0,8.426589966E0,5.662994385E-1,9.292814134E0
2.280334472E0,4.008316040E0,8.381103516E0,4.585571289E-1,9.301600306E0
2.285308838E0,4.240554810E0,8.424209595E0,4.585571289E-1,9.442451325E0
2.290283203E0,4.463211060E0,8.493637085E0,6.453094482E-1,9.616576739E0
2.295257568E0,4.726577759E0,8.622924805E0,8.009338379E-1,9.865944684E0
2.300231933E0,4.846282959E0,8.747421265E0,7.458648682E-1,1.002796847E1
2.305206298E0,4.843887329E0,8.948532104E0,7.506561279E-1,1.020308561E1
2.310180664E0,4.769668579E0,9.053878784E0,7.841796875E-1,1.026340086E1
2.315155029E0,4.690658569E0,9.099365234E0,8.919067383E-1,1.027600229E1
2.320159912E0,4.515884399E0,9.099365234E0,1.083450317E0,1.021594460E1
2.325134277E0,4.398559570E0,9.080215454E0,1.337234497E0,1.017771266E1
2.330108642E0,4.250122070E0,9.096969604E0,1.461730957E0,1.014667684E1
2.335083007E0,3.943664551E0,9.017959595E0,1.337234497E0,9.932989552E0
2.340057373E0,3.615661621E0,8.931777954E0,1.174423218E0,9.707159022E0
2.345031738E0,3.426513672E0,8.826431274E0,1.066680908E0,9.528100186E0
2.350006103E0,3.278076172E0,8.728271484E0,9.900665283E-1,9.375965989E0
2.355010986E0,3.227798462E0,8.654052734E0,9.517669678E-1,9.285320242E0
2.359985351E0,3.230194092E0,8.601379395E0,8.847351074E-1,9.230419144E0
2.364959716E0,3.234985352E0,8.567855835E0,7.530517578E-1,9.189144181E0
2.369934082E0,3.223007202E0,8.567855835E0,5.806579590E-1,9.172409318E0
2.374908447E0,3.246948242E0,8.579818726E0,3.939208984E-1,9.182109557E0
2.379882812E0,3.354690552E0,8.587005615E0,2.406921387E-1,9.222176904E0
2.384887695E0,3.443283081E0,8.663619995E0,1.449279785E-1,9.323921595E0
2.389862060E0,3.510314941E0,8.699539185E0,4.197692871E-2,9.381154251E0
2.394836425E0,3.570175171E0,8.768966675E0,7.548522949E-2,9.468190182E0
2.399810791E0,3.653976440E0,8.867126465E0,1.544952393E-1,9.591733125E0
2.404785156E0,3.735366821E0,8.938949585E0,2.765960693E-1,9.691970406E0
2.409759521E0,3.809585571E0,8.996414185E0,3.627929688E-1,9.776503933E0
2.414733886E0,3.922119141E0,8.960510254E0,5.160217285E-1,9.794898723E0
2.419738769E0,4.101684570E0,8.922195435E0,7.171325684E-1,9.845997502E0
2.424713134E0,4.290832520E0,8.883895874E0,8.488159180E-1,9.902289537E0
2.429687500E0,4.479965210E0,8.821640015E0,8.871154785E-1,9.933699950E0
2.434661865E0,4.602066040E0,8.735443115E0,7.841796875E-1,9.904641136E0
2.439636230E0,4.669113159E0,8.637283325E0,7.099456787E-1,9.844150740E0
2.444610595E0,4.645172119E0,8.603775024E0,5.950317383E-1,9.795745579E0
2.449584961E0,4.614044189E0,8.606155396E0,5.351715088E-1,9.779658635E0
2.454589843E0,4.604461670E0,8.649261475E0,4.034881592E-1,9.806813653E0
2.459564209E0,4.520675659E0,8.668411255E0,2.742004395E-1,9.780237624E0
2.464538574E0,4.415328979E0,8.704330444E0,1.329498291E-1,9.761053946E0
2.469512939E0,4.264495850E0,8.754608154E0,6.112670898E-2,9.738214686E0
2.474487304E0,4.144775391E0,8.742630005E0,1.209716797E-1,9.676124048E0
2.479461670E0,3.946060181E0,8.764175415E0,2.143554688E-1,9.613953917E0
2.484436035E0,3.704254150E0,8.800094604E0,4.106750488E-1,9.556768170E0
2.489440918E0,3.709030151E0,8.843185425E0,5.902404785E-1,9.607664490E0
2.494415283E0,3.766494751E0,8.847976685E0,7.291107178E-1,9.643898411E0
2.499389648E0,3.754531860E0,8.833618164E0,8.799438477E-1,9.638652423E0
2.504364013E0,3.821563721E0,8.795303345E0,1.006835938E0,9.642376720E0
2.509338379E0,3.917327881E0,8.733047485E0,1.167251587E0,9.642305345E0
2.514312744E0,3.962814331E0,8.728271484E0,1.277374268E0,9.670486314E0
2.519287109E0,3.965209961E0,8.687561035E0,1.349197388E0,9.644529038E0
2.524291992E0,3.912536621E0,8.661224365E0,1.339630127E0,9.597883058E0
2.529266357E0,3.850296021E0,8.567855835E0,1.210342407E0,9.470895512E0
2.534240722E0,3.811981201E0,8.534332275E0,1.052322388E0,9.406030538E0
2.539215088E0,3.811981201E0,8.479263306E0,9.876861572E-1,9.349044381E0
2.544189453E0,3.862258911E0,8.402648926E0,8.368377686E-1,9.285572159E0
2.549163818E0,3.838317871E0,8.338012695E0,5.782775879E-1,9.197257458E0
2.554138183E0,3.730590820E0,8.330825806E0,4.777069092E-1,9.140468826E0
2.559143066E0,3.701858521E0,8.302093506E0,3.963165283E-1,9.098658136E0
2.564117431E0,3.644393921E0,8.247024536E0,2.813873291E-1,9.020764911E0
2.569091796E0,3.773681641E0,8.211120605E0,1.904144287E-1,9.038773831E0
2.574066162E0,3.852691650E0,8.232666016E0,7.308959961E-2,9.089849546E0
2.579040527E0,3.950851440E0,8.314071655E0,2.520751953E-2,9.205088267E0
2.584014892E0,4.020278931E0,8.440963745E0,8.267211914E-2,9.349831352E0
2.588989257E0,4.075347900E0,8.575042725E0,7.548522949E-2,9.494499263E0
2.593994140E0,4.151962280E0,8.685165405E0,1.425323486E-1,9.627627141E0
2.598968505E0,4.254913330E0,8.792907715E0,2.885742188E-1,9.772552819E0
2.603942871E0,4.381805420E0,8.893463135E0,4.992675781E-1,9.926891426E0
2.608917236E0,4.513488770E0,8.929382324E0,7.291107178E-1,1.003180203E1
2.613891601E0,4.647567749E0,9.034729004E0,9.445800781E-1,1.020384465E1
2.618865966E0,4.731353760E0,8.986846924E0,1.057113647E0,1.021110255E1
2.623840332E0,4.760086060E0,8.986846924E0,1.150482178E0,1.023452227E1
2.628845214E0,4.695449829E0,8.994018555E0,1.274978638E0,1.022571217E1
2.633819580E0,4.587707520E0,8.943740845E0,1.389907837E0,1.014738412E1
2.638793945E0,4.582916260E0,8.907836914E0,1.464126587E0,1.012404794E1
2.643768310E0,4.573348999E0,8.943740845E0,1.432998657E0,1.014689640E1
2.648742675E0,4.695449829E0,8.910232544E0,1.349197388E0,1.016168424E1
2.653717041E0,4.843887329E0,8.943740845E0,1.205551147E0,1.024241663E1
2.658691406E0,4.994720459E0,8.833618164E0,9.924621582E-1,1.019632402E1
2.663696289E0,5.011474609E0,8.795303345E0,7.626190186E-1,1.015154306E1
2.668670654E0,5.037811279E0,8.745025635E0,6.501007080E-1,1.011324116E1
2.673645019E0,4.963592529E0,8.701934814E0,5.662994385E-1,1.003402289E1
2.678619384E0,4.913314819E0,8.730667114E0,4.777069092E-1,1.002962685E1
2.683593750E0,4.841491699E0,8.838394165E0,4.944763184E-1,1.008968583E1
2.688568115E0,4.750518799E0,8.895858765E0,5.088348389E-1,1.009765542E1
2.693542480E0,4.676300049E0,8.912612915E0,5.375671387E-1,1.007925739E1
2.698547363E0,4.659530640E0,8.912612915E0,6.381225586E-1,1.007735556E1
2.703521728E0,4.678695679E0,8.924591064E0,7.817840576E-1,1.010691373E1
2.708496093E0,4.709808350E0,8.910232544E0,9.565582275E-1,1.012371188E1
2.713470459E0,4.748123169E0,8.852767944E0,1.085845947E0,1.010421869E1
2.718444824E0,4.829528809E0,8.764175415E0,1.071472168E0,1.006395409E1
2.723419189E0,4.867828369E0,8.725875854E0,1.042739868E0,1.004609222E1
2.728393554E0,4.853469849E0,8.704330444E0,1.033172607E0,1.001943031E1
2.733398437E0,4.896560669E0,8.725875854E0,1.018798828E0,1.005759250E1
2.738372802E0,4.913314819E0,8.768966675E0,1.009231567E0,1.010217736E1
2.743347168E0,4.982757568E0,8.745025635E0,9.685211182E-1,1.011144794E1
2.748321533E0,5.078521729E0,8.673202515E0,9.134521484E-1,1.009208698E1
2.753295898E0,5.100067139E0,8.658828735E0,8.272705078E-1,1.008317293E1
2.758270263E0,5.042602539E0,8.529541016E0,7.937469482E-1,9.940369436E0
2.763244629E0,4.858245850E0,8.424209595E0,7.410736084E-1,9.752899575E0
2.768249511E0,4.623626709E0,8.292526245E0,7.099456787E-1,9.520921087E0
2.773223877E0,4.362655640E0,8.275756836E0,7.291107178E-1,9.383630314E0
2.778198242E0,4.228576660E0,8.230270386E0,7.506561279E-1,9.283409708E0
2.783172607E0,4.084930420E0,8.170410156E0,7.434692383E-1,9.164878895E0
2.788146972E0,4.084930420E0,8.112960815E0,7.123413086E-1,9.111213962E0
2.793121338E0,4.084930420E0,8.045913696E0,6.716461182E-1,9.048452478E0
2.798095703E0,4.118438721E0,8.014801025E0,5.974273682E-1,9.030807961E0
2.803100586E0,4.230972290E0,7.974090576E0,4.370117188E-1,9.037600693E0
2.808074951E0,4.360260010E0,7.873535156E0,2.406921387E-1,9.003463551E0
2.813049316E0,4.511093140E0,7.789733887E0,1.138000488E-1,9.002381118E0
2.818023681E0,4.578125000E0,7.732284546E0,2.760314941E-2,8.986001043E0
2.822998046E0,4.542221069E0,7.686782837E0,-1.064758301E-1,8.929151120E0
2.827972412E0,4.499130249E0,7.715515137E0,-2.213897705E-1,8.934224099E0
2.832946777E0,4.412933350E0,7.780166626E0,-2.668762207E-1,8.948530404E0
2.837951660E0,4.415328979E0,7.789733887E0,-2.668762207E-1,8.958030305E0
2.842926025E0,4.377014160E0,7.847198486E0,-2.740631104E-1,8.989543238E0
2.847900390E0,4.439270020E0,7.863952637E0,-1.878662109E-1,9.032395202E0
2.852874755E0,4.436874390E0,7.909454346E0,-1.088714600E-1,9.069574157E0
2.857849121E0,4.503906250E0,7.966903687E0,-1.309204102E-2,9.151879439E0
2.862823486E0,4.535034180E0,7.978881836E0,3.958129883E-2,9.177726137E0
2.867797851E0,4.530242920E0,7.974090576E0,1.449279785E-1,9.172253025E0
2.872802734E0,4.487152100E0,7.959732056E0,2.574462891E-1,9.141014547E0
2.877777099E0,4.432083130E0,7.959732056E0,3.484344482E-1,9.117132325E0
2.882751464E0,4.479965210E0,7.969299316E0,4.801025391E-1,9.154797558E0
2.887725830E0,4.597290039E0,7.950149536E0,5.758819580E-1,9.201716871E0
2.892700195E0,4.755310059E0,7.919021606E0,5.662994385E-1,9.254435262E0
2.897674560E0,4.942047119E0,7.897476196E0,5.806579590E-1,9.334405373E0
2.902648925E0,5.159927368E0,7.818466187E0,6.309509277E-1,9.388895730E0
2.907653808E0,5.090484619E0,7.808898926E0,3.867340088E-1,9.329603383E0
2.912628173E0,5.068939209E0,7.861572266E0,3.460388184E-1,9.360459714E0
2.917602539E0,5.064147949E0,7.820861816E0,4.274291992E-1,9.327066512E0
2.922576904E0,5.171890259E0,7.816070557E0,5.112304688E-1,9.386200743E0
2.927551269E0,5.339492798E0,7.782562256E0,5.615081787E-1,9.454826812E0
2.932556152E0,5.480743408E0,7.806503296E0,6.931915283E-1,9.563501268E0
2.937530517E0,5.526229858E0,7.866348267E0,7.267150879E-1,9.640890328E0
2.942504882E0,5.485534668E0,7.945358276E0,7.195281982E-1,9.681814373E0
2.947479248E0,5.471176147E0,7.969299316E0,7.171325684E-1,9.693182096E0
2.952453613E0,5.428070068E0,7.998031616E0,7.889556885E-1,9.698190835E0
2.957427978E0,5.466384888E0,8.012405396E0,8.272705078E-1,9.734699813E0
2.962402343E0,5.519058228E0,7.988464355E0,8.105010986E-1,9.743329950E0
2.967376709E0,5.492721558E0,7.988464355E0,7.482604980E-1,9.723448290E0
2.972381591E0,5.468780518E0,7.998031616E0,7.434692383E-1,9.717449078E0
2.977355957E0,5.377792358E0,7.981277466E0,6.740417480E-1,9.647578604E0
2.982330322E0,5.291610718E0,7.981277466E0,6.093902588E-1,9.595482815E0
2.987304687E0,5.229354858E0,7.983673096E0,5.734863281E-1,9.561070803E0
2.992279052E0,5.267654419E0,7.928604126E0,6.141815186E-1,9.538771692E0
2.997253418E0,5.325119019E0,7.818466187E0,6.453094482E-1,9.481652301E0
3.002227783E0,5.380187988E0,7.715515137E0,6.524963379E-1,9.428751141E0
3.007232666E0,5.483139038E0,7.605392456E0,5.806579590E-1,9.393826259E0
3.012207031E0,5.705795288E0,7.473709106E0,4.801025391E-1,9.415037234E0
3.017181396E0,5.861419678E0,7.397094727E0,3.771514893E-1,9.445395401E0
3.022155761E0,5.935638428E0,7.322875977E0,3.220977783E-1,9.431864243E0
3.027130127E0,6.000289917E0,7.246261597E0,3.963165283E-1,9.416414021E0
3.032104492E0,6.017044067E0,7.145706177E0,4.777069092E-1,9.353830230E0
3.037078857E0,5.952407837E0,7.145706177E0,4.250488281E-1,9.309830413E0
3.042053222E0,5.842269897E0,7.205551147E0,3.388519287E-1,9.282613076E0
3.047058105E0,5.787200928E0,7.224700928E0,2.837829590E-1,9.261130106E0
3.052032470E0,5.710586548E0,7.248657227E0,1.592864990E-1,9.229257960E0
3.057006836E0,5.746505737E0,7.272598267E0,1.305541992E-1,9.269846716E0
3.061981201E0,5.698623657E0,7.219924927E0,9.225463867E-2,9.198376947E0
3.066955566E0,5.732131958E0,7.210342407E0,8.506774902E-2,9.211601974E0
3.071929931E0,5.811141968E0,7.169647217E0,1.305541992E-1,9.229856802E0
3.076904296E0,5.938034058E0,7.195983887E0,2.526550293E-1,9.333073831E0
3.081909179E0,6.045776367E0,7.313293457E0,2.071685791E-1,9.490974233E0
3.086883545E0,6.215759277E0,7.497650146E0,1.353454590E-1,9.740058496E0
3.091857910E0,6.321105957E0,7.710723877E0,8.985900879E-2,9.970943680E0
3.096832275E0,6.407302856E0,7.878326416E0,1.520996094E-1,1.015601749E1
3.101806640E0,6.404907227E0,7.969299316E0,2.981567383E-1,1.022846350E1
3.106781005E0,6.333084106E0,7.966903687E0,3.077239990E-1,1.018205297E1
3.111785888E0,6.318710327E0,7.854385376E0,3.244781494E-1,1.008576997E1
3.116760254E0,6.313934326E0,7.866348267E0,4.418029785E-1,1.009655345E1
3.121734619E0,6.328292847E0,7.863952637E0,5.136260986E-1,1.010706947E1
3.126708984E0,6.340270996E0,7.851989746E0,6.117858887E-1,1.011073990E1
3.131683349E0,6.215759277E0,7.873535156E0,6.381225586E-1,1.005163766E1
3.136657714E0,6.151123047E0,7.859176636E0,7.171325684E-1,1.000586085E1
3.141632080E0,6.057754517E0,7.935791016E0,8.631744385E-1,1.002089013E1
3.146606445E0,5.997894287E0,7.957336426E0,9.900665283E-1,1.001369915E1
3.151611328E0,5.926071167E0,7.959732056E0,1.217529297E0,9.997901353E0
3.156585693E0,5.916488647E0,8.002822876E0,1.492858887E0,1.006372891E1
3.161560058E0,5.914093018E0,8.053100586E0,1.715515137E0,1.013764852E1
3.166534423E0,5.921279907E0,8.031555176E0,1.813674927E0,1.014183667E1
3.171508789E0,5.909301758E0,7.947753906E0,1.763397217E0,1.005963266E1
3.176483154E0,5.866210938E0,7.840011597E0,1.741851807E0,9.945464309E0
3.181457519E0,5.820724487E0,7.859176636E0,1.753829956E0,9.935965502E0
3.186462402E0,5.756072998E0,7.875930786E0,1.727493286E0,9.906911484E0
3.191436767E0,5.708190918E0,7.914230347E0,1.691574097E0,9.903530101E0
3.196411132E0,5.787200928E0,7.911849976E0,1.591018677E0,9.930780687E0
3.201385498E0,5.837478638E0,7.921417236E0,1.646087646E0,9.976703484E0
3.206359863E0,5.942825317E0,7.933395386E0,1.681991577E0,1.005410517E1
3.211334228E0,5.983520508E0,7.914230347E0,1.732269287E0,1.007165908E1
3.216308593E0,5.995498657E0,7.885513306E0,1.741851807E0,1.005790097E1
3.221313476E0,5.947616577E0,7.866348267E0,1.624542236E0,9.994634334E0
3.226287841E0,5.916488647E0,7.861572266E0,1.557495117E0,9.961673928E0
3.231262207E0,5.894943237E0,7.911849976E0,1.471313477E0,9.975594677E0
3.236236572E0,6.045776367E0,7.930999756E0,1.315689087E0,1.005898637E1
3.241210937E0,5.906906128E0,7.916625977E0,1.425811768E0,9.979852006E0
3.246185302E0,5.528625488E0,7.720306396E0,1.363571167E0,9.593130718E0
3.251159668E0,5.384979248E0,7.796920776E0,1.380325317E0,9.575764882E0
3.256164550E0,5.485534668E0,7.902267456E0,1.377929688E0,9.717798710E0
3.261138916E0,5.696228027E0,7.933395386E0,1.418640137E0,9.869058513E0
3.266113281E0,5.899734497E0,8.033950806E0,1.401870728E0,1.006560849E1
3.271087646E0,6.112808228E0,8.031555176E0,1.308502197E0,1.017764614E1
3.276062011E0,6.395324707E0,8.057891846E0,1.282165527E0,1.036695459E1
3.281036377E0,6.692214966E0,8.060287476E0,1.330047607E0,1.056044516E1
3.286010742E0,7.032180786E0,8.081832886E0,1.356384277E0,1.079848914E1
3.291015625E0,6.960357666E0,8.187179565E0,1.138519287E0,1.080614243E1
3.295989990E0,6.943603516E0,8.172805786E0,1.191192627E0,1.079014940E1
3.300964355E0,6.881347656E0,8.189575195E0,1.176818848E0,1.076136562E1
3.305938720E0,6.790374756E0,8.220703125E0,1.102600098E0,1.071936921E1
3.310913086E0,6.668273926E0,8.302093506E0,1.016403198E0,1.069690185E1
3.315887451E0,6.498275757E0,8.266189575E0,9.493713379E-1,1.055740422E1
3.320861816E0,6.347442627E0,8.168029785E0,9.733123779E-1,1.039009506E1
3.325866699E0,6.208587646E0,8.024368286E0,9.541625977E-1,1.019055804E1
3.330841064E0,6.103240967E0,7.859176636E0,9.948577881E-1,1.000029748E1
3.335815429E0,6.048171997E0,7.703552246E0,1.061904907E0,9.851535096E0
3.340789795E0,5.983520508E0,7.521591187E0,1.145690918E0,9.679331554E0
3.345764160E0,5.871002197E0,7.437789917E0,1.195968628E0,9.550901874E0
3.350738525E0,5.674682617E0,7.380325317E0,1.181610107E0,9.384424705E0
3.355712890E0,5.531021118E0,7.291748047E0,1.057113647E0,9.212994815E0
