"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.345134248E0,9.728057861E0,1.856903076E0,3.149108887E-1,9.908701613E0
3.350108613E0,9.692153931E0,1.914367676E0,2.957611084E-1,9.883831547E0
3.355113496E0,9.680175781E0,1.861694336E0,2.742004395E-1,9.861384022E0
3.360087861E0,9.663421631E0,1.871276855E0,2.861785889E-1,9.847095657E0
3.365062226E0,9.639480591E0,1.859298706E0,2.670288086E-1,9.820788264E0
3.370036591E0,9.641860962E0,1.883239746E0,2.789916992E-1,9.828016642E0
3.375010957E0,9.670593262E0,1.902404785E0,2.885742188E-1,9.860161920E0
3.379985322E0,9.668197632E0,1.900009155E0,2.742004395E-1,9.856939998E0
3.384959687E0,9.668197632E0,1.868881226E0,3.412475586E-1,9.853081365E0
3.389934052E0,9.696929932E0,1.902404785E0,3.053283691E-1,9.886496825E0
3.394908417E0,9.668197632E0,1.909576416E0,3.125152588E-1,9.859928667E0
3.399913300E0,9.682571411E0,1.909576416E0,3.316650391E-1,9.874647990E0
3.404887665E0,9.665817261E0,1.907180786E0,3.005371094E-1,9.856758312E0
3.409862031E0,9.682571411E0,1.923950195E0,3.316650391E-1,9.877437683E0
3.414836396E0,9.656234741E0,1.931121826E0,3.388519287E-1,9.853269585E0
3.419810761E0,9.661026001E0,1.957458496E0,3.005371094E-1,9.861916128E0
3.424785126E0,9.675384521E0,1.926345825E0,3.005371094E-1,9.869863040E0
3.429759492E0,9.689758301E0,1.888031006E0,2.646331787E-1,9.875530757E0
3.434733857E0,9.675384521E0,1.923950195E0,1.832275391E-1,9.866520274E0
3.439708222E0,9.675384521E0,1.945495605E0,1.664733887E-1,9.870447415E0
3.444713105E0,9.704116821E0,1.938308716E0,1.233673096E-1,9.896572308E0
3.449687470E0,9.725662231E0,1.947891235E0,1.353454590E-1,9.919733086E0
3.454661835E0,9.677780151E0,1.955062866E0,1.880187988E-1,9.875072179E0
3.459636201E0,9.694534302E0,1.926345825E0,2.167510986E-1,9.886444488E0
3.464610566E0,9.687362671E0,1.902404785E0,2.837829590E-1,9.876470637E0
3.469584931E0,9.675384521E0,1.902404785E0,3.316650391E-1,9.866215653E0
3.474559296E0,9.644256592E0,1.957458496E0,3.915252686E-1,9.848686258E0
3.479533662E0,9.632293701E0,1.955062866E0,4.130706787E-1,9.837376690E0
3.484538544E0,9.665817261E0,1.916763306E0,4.777069092E-1,9.865607370E0
3.489512910E0,9.670593262E0,1.880844116E0,4.824981689E-1,9.863607510E0
3.494487275E0,9.663421631E0,1.890426636E0,4.824981689E-1,9.858409353E0
3.499461640E0,9.699325562E0,1.909576416E0,4.633483887E-1,9.896367524E0
3.504436005E0,9.665817261E0,1.873672485E0,4.848937988E-1,9.857676902E0
3.509410371E0,9.622711182E0,1.871276855E0,5.327758789E-1,9.817438449E0
3.514384736E0,9.651443481E0,1.871276855E0,5.040435791E-1,9.844089510E0
3.519359101E0,9.716094971E0,1.890426636E0,5.136260986E-1,9.911610672E0
3.524363984E0,9.749603271E0,1.868881226E0,4.609527588E-1,9.937804508E0
3.529338349E0,9.692153931E0,1.938308716E0,3.580017090E-1,9.890553762E0
3.534312714E0,9.682571411E0,1.943099976E0,2.909698486E-1,9.879903345E0
3.539287080E0,9.732849121E0,1.933517456E0,3.077239990E-1,9.927816267E0
3.544261445E0,9.725662231E0,1.931121826E0,3.125152588E-1,9.920453777E0
3.549235810E0,9.701721191E0,1.935913086E0,3.197021484E-1,9.898149474E0
3.554210175E0,9.696929932E0,1.876068115E0,3.292694092E-1,9.882231530E0
3.559184540E0,9.689758301E0,1.892822266E0,3.364562988E-1,9.878633250E0
3.564189423E0,9.682571411E0,1.914367676E0,2.981567383E-1,9.874507085E0
3.569163789E0,9.639480591E0,1.931121826E0,2.502593994E-1,9.834197849E0
3.574138154E0,9.696929932E0,1.916763306E0,2.598419189E-1,9.887969938E0
3.579112519E0,9.689758301E0,1.916763306E0,3.316650391E-1,9.883086522E0
3.584086884E0,9.689758301E0,1.926345825E0,3.651885986E-1,9.886131037E0
3.589061249E0,9.696929932E0,1.885635376E0,3.675842285E-1,9.885402826E0
3.594035615E0,9.668197632E0,1.837753296E0,4.130706787E-1,9.849975127E0
3.599009980E0,9.641860962E0,1.878448486E0,4.585571289E-1,9.833835781E0
3.604014863E0,9.701721191E0,1.842544556E0,5.256042480E-1,9.889116459E0
3.608989228E0,9.704116821E0,1.880844116E0,5.327758789E-1,9.899055915E0
3.613963593E0,9.656234741E0,1.823394775E0,5.208129883E-1,9.840674980E0
3.618937958E0,9.682571411E0,1.840148926E0,4.968719482E-1,9.868394952E0
3.623912324E0,9.682571411E0,1.840148926E0,4.202575684E-1,9.864834191E0
3.628886689E0,9.706512451E0,1.880844116E0,3.460388184E-1,9.893113838E0
3.633861054E0,9.694534302E0,1.892822266E0,3.316650391E-1,9.883156032E0
3.638865937E0,9.656234741E0,1.914367676E0,2.957611084E-1,9.848611456E0
3.643840302E0,9.732849121E0,1.955062866E0,3.292694092E-1,9.932725767E0
3.648814667E0,9.723266602E0,1.955062866E0,3.819427490E-1,9.925223649E0
3.653789033E0,9.696929932E0,1.959854126E0,3.244781494E-1,9.898321290E0
3.658763398E0,9.720870972E0,1.938308716E0,3.460388184E-1,9.918271825E0
3.663737763E0,9.720870972E0,1.974227905E0,3.484344482E-1,9.925437765E0
3.668712128E0,9.701721191E0,1.962249756E0,3.532104492E-1,9.904472515E0
3.673686494E0,9.632293701E0,1.945495605E0,3.316650391E-1,9.832397307E0
3.678691376E0,9.658630371E0,1.911972046E0,3.484344482E-1,9.852217228E0
3.683665742E0,9.675384521E0,1.888031006E0,3.316650391E-1,9.863454183E0
3.688640107E0,9.665817261E0,1.878448486E0,3.149108887E-1,9.851688226E0
3.693614472E0,9.663421631E0,1.883239746E0,2.765960693E-1,9.849102240E0
3.698588837E0,9.694534302E0,1.890426636E0,2.789916992E-1,9.881070011E0
3.703563203E0,9.725662231E0,1.859298706E0,2.550506592E-1,9.905076898E0
3.708537568E0,9.728057861E0,1.885635376E0,2.119598389E-1,9.911390291E0
3.713511933E0,9.718475342E0,1.897613525E0,2.406921387E-1,9.904929720E0
3.718516816E0,9.723266602E0,1.955062866E0,3.125152588E-1,9.922794465E0
3.723491181E0,9.742431641E0,1.911972046E0,3.484344482E-1,9.934385635E0
3.728465546E0,9.728057861E0,1.911972046E0,3.173065186E-1,9.919245449E0
3.733439912E0,9.696929932E0,1.916763306E0,3.891296387E-1,9.892211762E0
3.738414277E0,9.665817261E0,1.861694336E0,4.322204590E-1,9.852956087E0
3.743388642E0,9.610748291E0,1.923950195E0,4.681396484E-1,9.812605250E0
3.748363007E0,9.658630371E0,1.876068115E0,5.064392090E-1,9.852169958E0
3.753337373E0,9.670593262E0,1.888031006E0,4.370117188E-1,9.862860354E0
3.758342255E0,9.649047852E0,1.861694336E0,4.370117188E-1,9.836717414E0
3.763316621E0,9.687362671E0,1.885635376E0,5.016632080E-1,9.881916933E0
3.768290986E0,9.629898071E0,1.876068115E0,5.279998779E-1,9.825138793E0
3.773265351E0,9.670593262E0,1.914367676E0,4.968719482E-1,9.870767922E0
3.778239716E0,9.656234741E0,1.909576416E0,4.441986084E-1,9.853256511E0
3.783214082E0,9.665817261E0,1.904785156E0,3.963165283E-1,9.859680350E0
3.788188447E0,9.675384521E0,1.916763306E0,3.795471191E-1,9.870719489E0
3.793162812E0,9.704116821E0,1.916763306E0,3.532104492E-1,9.897910005E0
3.798167695E0,9.742431641E0,1.904785156E0,3.005371094E-1,9.931440143E0
3.803142060E0,9.706512451E0,1.907180786E0,2.957611084E-1,9.896524498E0
3.808116425E0,9.701721191E0,1.866485596E0,2.646331787E-1,9.883177286E0
3.813090790E0,9.682571411E0,1.868881226E0,2.430877686E-1,9.864278880E0
3.818065156E0,9.699325562E0,1.902404785E0,2.622375488E-1,9.887609865E0
3.823039521E0,9.699325562E0,1.876068115E0,2.215423584E-1,9.881580285E0
3.828013886E0,9.704116821E0,1.911972046E0,2.143554688E-1,9.893000993E0
3.833018769E0,9.708908081E0,1.892822266E0,1.832275391E-1,9.893393987E0
3.837993134E0,9.720870972E0,1.940704346E0,2.167510986E-1,9.915071701E0
3.842967499E0,9.696929932E0,1.885635376E0,3.173065186E-1,9.883660976E0
3.847941865E0,9.687362671E0,1.933517456E0,3.532104492E-1,9.884747993E0
3.852916230E0,9.687362671E0,1.904785156E0,4.178619385E-1,9.881690676E0
3.857890595E0,9.716094971E0,1.888031006E0,4.274291992E-1,9.907061031E0
3.862864960E0,9.766372681E0,1.902404785E0,4.489898682E-1,9.960058795E0
3.867839326E0,9.696929932E0,1.900009155E0,4.777069092E-1,9.892860495E0
3.872844208E0,9.694534302E0,1.919158936E0,4.657440186E-1,9.893638554E0
3.877818574E0,9.713699341E0,1.943099976E0,3.508148193E-1,9.912349037E0
3.882792939E0,9.661026001E0,1.892822266E0,3.316650391E-1,9.850289398E0
3.887767304E0,9.649047852E0,1.911972046E0,3.651885986E-1,9.843430513E0
3.892741669E0,9.689758301E0,1.897613525E0,4.106750488E-1,9.882358373E0
3.897716035E0,9.723266602E0,1.923950195E0,4.130706787E-1,9.920389365E0
3.902690400E0,9.684967041E0,1.849731445E0,4.370117188E-1,9.869704770E0
3.907695283E0,9.670593262E0,1.847335815E0,3.987121582E-1,9.853527035E0
3.912669648E0,9.644256592E0,1.854507446E0,3.532104492E-1,9.827290608E0
3.917644013E0,9.641860962E0,1.835357666E0,2.933654785E-1,9.819372886E0
3.922618378E0,9.625106812E0,1.883239746E0,3.388519287E-1,9.813464918E0
3.927592744E0,9.680175781E0,1.919158936E0,3.197021484E-1,9.873762385E0
3.932567109E0,9.677780151E0,1.914367676E0,2.957611084E-1,9.869736921E0
3.937541474E0,9.670593262E0,1.871276855E0,2.742004395E-1,9.853793025E0
3.942515839E0,9.675384521E0,1.919158936E0,2.957611084E-1,9.868318565E0
3.947520722E0,9.675384521E0,1.962249756E0,3.460388184E-1,9.878422577E0
3.952495087E0,9.651443481E0,1.969436646E0,4.010925293E-1,9.858494672E0
3.957469453E0,9.677780151E0,1.974227905E0,3.915252686E-1,9.884851871E0
3.962443818E0,9.730453491E0,1.947891235E0,3.771514893E-1,9.930672115E0
3.967418183E0,9.720870972E0,1.955062866E0,3.819427490E-1,9.922876777E0
3.972392548E0,9.725662231E0,1.928726196E0,4.082794189E-1,9.923466263E0
3.977366914E0,9.720870972E0,1.907180786E0,4.322204590E-1,9.915618262E0
3.982341279E0,9.716094971E0,1.914367676E0,4.681396484E-1,9.913952784E0
3.987346162E0,9.706512451E0,1.907180786E0,4.441986084E-1,9.902072254E0
3.992320527E0,9.651443481E0,1.900009155E0,3.987121582E-1,9.844763453E0
3.997294892E0,9.720870972E0,1.907180786E0,3.987121582E-1,9.914214159E0
4.002269257E0,9.672988892E0,1.885635376E0,4.130706787E-1,9.863719494E0
4.007243623E0,9.720870972E0,1.900009155E0,3.364562988E-1,9.910528244E0
4.012217988E0,9.661026001E0,1.885635376E0,2.813873291E-1,9.847345987E0
4.017192353E0,9.661026001E0,1.849731445E0,3.125152588E-1,9.841473243E0
4.022166718E0,9.658630371E0,1.900009155E0,2.933654785E-1,9.848108384E0
4.027171601E0,9.668197632E0,1.895217896E0,2.287139893E-1,9.854856996E0
4.032145966E0,9.641860962E0,1.892822266E0,2.502593994E-1,9.829083818E0
4.037120332E0,9.644256592E0,1.969436646E0,2.430877686E-1,9.846291564E0
4.042094697E0,9.672988892E0,2.010131836E0,2.215423584E-1,9.882126548E0
4.047069062E0,9.735244751E0,1.938308716E0,1.904144287E-1,9.928156359E0
4.052043427E0,9.754394531E0,1.861694336E0,1.449279785E-1,9.931521665E0
4.057017792E0,9.699325562E0,1.892822266E0,7.069396973E-2,9.882544719E0
4.061992158E0,9.716094971E0,1.916763306E0,4.675292969E-2,9.903467518E0
4.066966523E0,9.792709351E0,1.880844116E0,1.784362793E-1,9.973292862E0
4.071971406E0,9.751998901E0,1.873672485E0,2.239227295E-1,9.932888429E0
4.076945771E0,9.641860962E0,1.837753296E0,2.239227295E-1,9.817991718E0
4.081920136E0,9.672988892E0,1.794662476E0,2.023773193E-1,9.840146548E0
4.086894501E0,9.675384521E0,1.777893066E0,3.101196289E-1,9.842263133E0
4.091868867E0,9.663421631E0,1.828170776E0,3.005371094E-1,9.839423182E0
4.096843232E0,9.598770142E0,1.907180786E0,2.933654785E-1,9.790801299E0
4.101817597E0,9.735244751E0,1.890426636E0,2.502593994E-1,9.920248636E0
4.106791962E0,9.622711182E0,1.849731445E0,3.388519287E-1,9.804738525E0
4.111796845E0,9.687362671E0,1.892822266E0,4.585571289E-1,9.881196602E0
4.116771210E0,9.694534302E0,1.871276855E0,4.441986084E-1,9.883470281E0
4.121745576E0,9.670593262E0,1.952682495E0,4.824981689E-1,9.877557767E0
4.126719941E0,9.696929932E0,1.940704346E0,4.896850586E-1,9.901342076E0
4.131694306E0,9.665817261E0,1.888031006E0,4.896850586E-1,9.860652912E0
4.136668671E0,9.677780151E0,1.897613525E0,5.016632080E-1,9.874818060E0
4.141643037E0,9.668197632E0,1.943099976E0,4.753265381E-1,9.872974136E0
4.146617402E0,9.641860962E0,1.861694336E0,3.891296387E-1,9.827655391E0
4.151622285E0,9.641860962E0,1.888031006E0,3.675842285E-1,9.831849371E0
4.156596650E0,9.687362671E0,1.911972046E0,3.101196289E-1,9.879109616E0
4.161571015E0,9.622711182E0,1.909576416E0,3.220977783E-1,9.815640557E0
4.166545380E0,9.661026001E0,1.909576416E0,3.436431885E-1,9.853933028E0
4.171519746E0,9.706512451E0,1.897613525E0,3.460388184E-1,9.896315674E0
4.176494111E0,9.737640381E0,1.892822266E0,3.364562988E-1,9.925604221E0
4.181468476E0,9.718475342E0,1.938308716E0,3.197021484E-1,9.915039743E0
4.186442841E0,9.701721191E0,1.931121826E0,3.053283691E-1,9.896759621E0
4.191417207E0,9.725662231E0,1.919158936E0,2.646331787E-1,9.916738757E0
4.196422089E0,9.732849121E0,1.955062866E0,2.789916992E-1,9.931186193E0
4.201396455E0,9.704116821E0,1.952682495E0,2.454833984E-1,9.901672298E0
4.206370820E0,9.704116821E0,1.933517456E0,2.622375488E-1,9.898340344E0
4.211345185E0,9.701721191E0,1.950286865E0,2.670288086E-1,9.899409948E0
4.216319550E0,9.687362671E0,1.888031006E0,2.646331787E-1,9.873180203E0
4.221293915E0,9.704116821E0,1.921554565E0,3.125152588E-1,9.897470435E0
4.226268281E0,9.692153931E0,1.911972046E0,3.316650391E-1,9.884507404E0
4.231242646E0,9.641860962E0,1.921554565E0,3.436431885E-1,9.837476577E0
4.236247529E0,9.684967041E0,1.900009155E0,3.939208984E-1,9.877438689E0
4.241221894E0,9.680175781E0,1.883239746E0,4.274291992E-1,9.870921478E0
4.246196259E0,9.684967041E0,1.919158936E0,4.681396484E-1,9.884377185E0
4.251170624E0,9.637084961E0,1.861694336E0,4.465942383E-1,9.825413923E0
4.256144990E0,9.644256592E0,1.811416626E0,4.872894287E-1,9.824986839E0
4.261119355E0,9.687362671E0,1.868881226E0,5.112304688E-1,9.879224117E0
4.266093720E0,9.720870972E0,1.876068115E0,5.375671387E-1,9.914834464E0
4.271068085E0,9.670593262E0,1.852111816E0,4.777069092E-1,9.857935692E0
4.276072968E0,9.711303711E0,1.866485596E0,4.346160889E-1,9.898589768E0
4.281047333E0,9.711303711E0,1.866485596E0,4.082794189E-1,9.897468380E0
4.286021699E0,9.665817261E0,1.868881226E0,3.915252686E-1,9.852615510E0
4.290996064E0,9.677780151E0,1.907180786E0,3.699798584E-1,9.870848611E0
4.295970429E0,9.711303711E0,1.895217896E0,3.675842285E-1,9.901332678E0
4.300944794E0,9.634689331E0,1.897613525E0,3.580017090E-1,9.826308606E0
4.305919160E0,9.725662231E0,1.876068115E0,3.891296387E-1,9.912595991E0
4.310893525E0,9.672988892E0,1.928726196E0,3.436431885E-1,9.869386479E0
4.315898408E0,9.761581421E0,1.885635376E0,3.173065186E-1,9.947098875E0
4.320872773E0,9.716094971E0,1.888031006E0,2.526550293E-1,9.901060404E0
4.325847138E0,9.651443481E0,1.854507446E0,2.646331787E-1,9.831560907E0
4.330821503E0,9.728057861E0,1.933517456E0,2.694244385E-1,9.922005293E0
4.335795869E0,9.773544312E0,1.864089966E0,2.694244385E-1,9.953370753E0
4.340770234E0,9.627502441E0,1.840148926E0,3.053283691E-1,9.806537449E0
4.345744599E0,9.704116821E0,1.921554565E0,2.574462891E-1,9.895884691E0
4.350718964E0,9.713699341E0,1.854507446E0,2.742004395E-1,9.892943881E0
4.355693330E0,9.634689331E0,1.866485596E0,2.502593994E-1,9.817007525E0
4.360698212E0,9.586807251E0,1.909576416E0,1.999816895E-1,9.777185077E0
4.365672578E0,9.663421631E0,1.933517456E0,1.999816895E-1,9.856987372E0
4.370646943E0,9.649047852E0,1.928726196E0,1.473083496E-1,9.841026823E0
4.375621308E0,9.656234741E0,1.914367676E0,1.640777588E-1,9.845536780E0
4.380595673E0,9.684967041E0,1.902404785E0,1.736450195E-1,9.871569437E0
4.385570039E0,9.720870972E0,1.909576416E0,1.975860596E-1,9.908625272E0
4.390544404E0,9.718475342E0,1.971832275E0,2.526550293E-1,9.919713708E0
4.395518769E0,9.768768311E0,1.988586426E0,3.364562988E-1,9.974793889E0
4.400523652E0,9.684967041E0,1.950286865E0,4.226531982E-1,9.888419549E0
4.405498017E0,9.696929932E0,1.940704346E0,4.418029785E-1,9.899089520E0
4.410472382E0,9.699325562E0,1.911972046E0,4.801025391E-1,9.897628600E0
4.415446748E0,9.656234741E0,1.876068115E0,4.944763184E-1,9.849213561E0
4.420421113E0,9.665817261E0,1.871276855E0,5.208129883E-1,9.859054040E0
4.425395478E0,9.668197632E0,1.895217896E0,5.495452881E-1,9.867517233E0
4.430369843E0,9.644256592E0,1.892822266E0,5.495452881E-1,9.843600020E0
4.435374726E0,9.672988892E0,1.876068115E0,5.375671387E-1,9.867893600E0
4.440349091E0,9.677780151E0,1.890426636E0,5.567169189E-1,9.876389788E0
4.445323457E0,9.716094971E0,1.878448486E0,5.136260986E-1,9.909333074E0
4.450297822E0,9.716094971E0,1.907180786E0,5.040435791E-1,9.914328014E0
4.455272187E0,9.682571411E0,1.902404785E0,4.585571289E-1,9.878340333E0
4.460246552E0,9.687362671E0,1.907180786E0,4.418029785E-1,9.883194015E0
4.465220917E0,9.653839111E0,1.933517456E0,4.010925293E-1,9.853728967E0
4.470195283E0,9.694534302E0,1.921554565E0,3.364562988E-1,9.888860911E0
4.475169648E0,9.708908081E0,1.885635376E0,3.292694092E-1,9.895803921E0
4.480174531E0,9.596374512E0,1.933517456E0,3.053283691E-1,9.793983813E0
4.485148896E0,9.773544312E0,1.938308716E0,3.101196289E-1,9.968720242E0
4.490123261E0,9.680175781E0,1.911972046E0,3.580017090E-1,9.873682468E0
4.495097626E0,9.603561401E0,1.907180786E0,3.197021484E-1,9.796322759E0
4.500071992E0,9.656234741E0,1.847335815E0,4.154663086E-1,9.840128619E0
4.505046357E0,9.589202881E0,1.878448486E0,4.154663086E-1,9.780285929E0
4.510020722E0,9.696929932E0,1.828170776E0,3.771514893E-1,9.874963379E0
4.514995087E0,9.740036011E0,1.842544556E0,3.915252686E-1,9.920512283E0
4.519999970E0,9.646652222E0,1.911972046E0,4.082794189E-1,9.842775436E0
4.524974335E0,9.704116821E0,1.890426636E0,4.130706787E-1,9.895161622E0
4.529948701E0,9.646652222E0,1.923950195E0,4.130706787E-1,9.845309077E0
4.534923066E0,9.656234741E0,1.916763306E0,3.412475586E-1,9.850548251E0
4.539897431E0,9.696929932E0,1.919158936E0,3.747711182E-1,9.892121841E0
4.544871796E0,9.783126831E0,1.902404785E0,3.508148193E-1,9.972551609E0
4.549846162E0,9.677780151E0,1.995773315E0,4.154663086E-1,9.890154298E0
4.554820527E0,9.644256592E0,2.005340576E0,3.460388184E-1,9.856612953E0
4.559825410E0,9.677780151E0,1.931121826E0,3.388519287E-1,9.874385084E0
4.564799775E0,9.706512451E0,1.935913086E0,3.244781494E-1,9.903001036E0
4.569774140E0,9.716094971E0,1.840148926E0,3.436431885E-1,9.894783484E0
4.574748505E0,9.637084961E0,1.914367676E0,3.699798584E-1,9.832349426E0
4.579722871E0,9.689758301E0,1.883239746E0,3.723754883E-1,9.878090472E0
4.584697236E0,9.646652222E0,1.880844116E0,4.130706787E-1,9.836976215E0
4.589671601E0,9.622711182E0,1.878448486E0,4.130706787E-1,9.813040639E0
4.594645966E0,9.646652222E0,1.868881226E0,4.010925293E-1,9.834200086E0
4.599650849E0,9.665817261E0,1.880844116E0,4.561614990E-1,9.857671186E0
4.604625214E0,9.778335571E0,1.902404785E0,4.585571289E-1,9.972224684E0
4.609599580E0,9.682571411E0,1.861694336E0,4.202575684E-1,9.868875891E0
4.614573945E0,9.689758301E0,1.888031006E0,4.298248291E-1,9.881337277E0
4.619548310E0,9.692153931E0,1.892822266E0,4.202575684E-1,9.884191437E0
4.624522675E0,9.728057861E0,1.835357666E0,4.082794189E-1,9.908094650E0
4.629497040E0,9.694534302E0,1.777893066E0,3.795471191E-1,9.863516366E0
4.634471406E0,9.661026001E0,1.809020996E0,3.508148193E-1,9.835194527E0
4.639476289E0,9.641860962E0,1.919158936E0,2.742004395E-1,9.834827894E0
4.644450654E0,9.670593262E0,1.938308716E0,2.335052490E-1,9.865695080E0
4.649425019E0,9.704116821E0,1.945495605E0,1.999816895E-1,9.899233764E0
4.654399384E0,9.687362671E0,1.990982056E0,1.568908691E-1,9.891087898E0
4.659373749E0,9.696929932E0,1.919158936E0,2.023773193E-1,9.887091468E0
4.664348115E0,9.684967041E0,1.914367676E0,2.047729492E-1,9.874478323E0
4.669322480E0,9.737640381E0,1.866485596E0,2.143554688E-1,9.917225264E0
4.674296845E0,9.677780151E0,1.911972046E0,3.101196289E-1,9.869713266E0
4.679301728E0,9.689758301E0,1.909576416E0,3.627929688E-1,9.882788916E0
4.684276093E0,9.682571411E0,1.909576416E0,4.010925293E-1,9.877223620E0
4.689250458E0,9.653839111E0,1.897613525E0,4.394073486E-1,9.848381872E0
4.694224824E0,9.649047852E0,1.902404785E0,4.753265381E-1,9.846278674E0
4.699199189E0,9.651443481E0,1.859298706E0,4.202575684E-1,9.837884395E0
4.704173554E0,9.656234741E0,1.883239746E0,4.202575684E-1,9.847135509E0
4.709147919E0,9.668197632E0,1.876068115E0,4.394073486E-1,9.858334334E0
4.714122285E0,9.646652222E0,1.895217896E0,4.465942383E-1,9.841198930E0
4.719096650E0,9.725662231E0,1.900009155E0,5.016632080E-1,9.922207749E0
4.724101533E0,9.677780151E0,1.888031006E0,5.543365479E-1,9.875797626E0
4.729075898E0,9.735244751E0,1.933517456E0,5.854492188E-1,9.942647077E0
4.734050263E0,9.713699341E0,1.962249756E0,5.830535889E-1,9.927050442E0
4.739024628E0,9.761581421E0,1.952682495E0,4.992675781E-1,9.967482575E0
4.743998994E0,9.735244751E0,1.971832275E0,4.034881592E-1,9.941122451E0
4.748973359E0,9.682571411E0,1.976623535E0,3.053283691E-1,9.886984128E0
4.753947724E0,9.651443481E0,1.911972046E0,2.646331787E-1,9.842562121E0
4.758952607E0,9.696929932E0,1.895217896E0,2.526550293E-1,9.883629674E0
4.763926972E0,9.694534302E0,1.825790405E0,2.957611084E-1,9.869396160E0
4.768901337E0,9.680175781E0,1.904785156E0,2.813873291E-1,9.869811978E0
4.773875703E0,9.665817261E0,1.871276855E0,2.885742188E-1,9.849516509E0
4.778850068E0,9.672988892E0,1.878448486E0,2.478637695E-1,9.856810806E0
4.783824433E0,9.641860962E0,1.856903076E0,2.191467285E-1,9.821486503E0
4.788798798E0,9.637084961E0,1.900009155E0,2.574462891E-1,9.825971704E0
4.793773164E0,9.687362671E0,1.895217896E0,2.789916992E-1,9.874952291E0
4.798747529E0,9.670593262E0,1.904785156E0,3.101196289E-1,9.861275511E0
4.803752412E0,9.692153931E0,1.933517456E0,3.173065186E-1,9.888226383E0
4.808726777E0,9.749603271E0,1.909576416E0,3.292694092E-1,9.940305045E0
4.813701142E0,9.677780151E0,1.888031006E0,3.316650391E-1,9.865804145E0
4.818675507E0,9.730453491E0,1.919158936E0,3.556060791E-1,9.924280923E0
4.823649873E0,9.713699341E0,1.916763306E0,3.364562988E-1,9.906721925E0
4.828624238E0,9.689758301E0,1.895217896E0,3.364562988E-1,9.879092551E0
4.833598603E0,9.689758301E0,1.904785156E0,3.460388184E-1,9.881263344E0
4.838572968E0,9.665817261E0,1.849731445E0,2.909698486E-1,9.845516400E0
4.843547333E0,9.661026001E0,1.866485596E0,3.149108887E-1,9.844712324E0
4.848552216E0,9.680175781E0,1.878448486E0,3.436431885E-1,9.866735150E0
4.853526582E0,9.665817261E0,1.892822266E0,3.484344482E-1,9.855567260E0
4.858500947E0,9.670593262E0,1.888031006E0,3.316650391E-1,9.858754323E0
4.863475312E0,9.694534302E0,1.873672485E0,3.292694092E-1,9.879426211E0
4.868449677E0,9.687362671E0,1.876068115E0,2.957611084E-1,9.871783108E0
4.873424042E0,9.649047852E0,1.914367676E0,2.909698486E-1,9.841422229E0
4.878398408E0,9.704116821E0,1.909576416E0,2.622375488E-1,9.893691622E0
4.883403290E0,9.720870972E0,1.926345825E0,2.885742188E-1,9.914101864E0
4.888377656E0,9.735244751E0,1.935913086E0,2.382965088E-1,9.928722731E0
4.893352021E0,9.711303711E0,1.938308716E0,2.598419189E-1,9.906259550E0
4.898326386E0,9.680175781E0,1.947891235E0,2.885742188E-1,9.878428949E0
4.903300751E0,9.720870972E0,1.923950195E0,2.981567383E-1,9.913920226E0
4.908275117E0,9.677780151E0,1.955062866E0,3.149108887E-1,9.878302908E0
4.913249482E0,9.661026001E0,1.935913086E0,3.675842285E-1,9.859934129E0
4.918223847E0,9.684967041E0,1.892822266E0,4.010925293E-1,9.876347398E0
4.923228730E0,9.649047852E0,1.907180786E0,4.178619385E-1,9.844596060E0
4.928203095E0,9.677780151E0,1.909576416E0,4.154663086E-1,9.873121239E0
4.933177460E0,9.684967041E0,1.888031006E0,3.939208984E-1,9.875141586E0
4.938151826E0,9.706512451E0,1.868881226E0,4.202575684E-1,9.893721111E0
4.943126191E0,9.725662231E0,1.878448486E0,4.226531982E-1,9.914419311E0
4.948100556E0,9.687362671E0,1.852111816E0,4.346160889E-1,9.872396104E0
4.953074921E0,9.744812012E0,1.844940186E0,4.226531982E-1,9.926923046E0
4.958049287E0,9.720870972E0,1.897613525E0,4.370117188E-1,9.913992575E0
4.963023652E0,9.706512451E0,1.911972046E0,4.082794189E-1,9.901450053E0
4.967998017E0,9.713699341E0,1.916763306E0,3.795471191E-1,9.908278986E0
4.973002900E0,9.706512451E0,1.921554565E0,3.747711182E-1,9.901980070E0
4.977977265E0,9.680175781E0,1.914367676E0,3.747711182E-1,9.874768865E0
4.982951630E0,9.656234741E0,1.880844116E0,3.651885986E-1,9.844481026E0
4.987925996E0,9.637084961E0,1.885635376E0,3.029327393E-1,9.824499761E0
4.992900361E0,9.684967041E0,1.964645386E0,3.029327393E-1,9.886869389E0
4.997874726E0,9.625106812E0,1.928726196E0,2.430877686E-1,9.819458108E0
5.002849091E0,9.658630371E0,1.888031006E0,2.837829590E-1,9.845523576E0
5.007853974E0,9.656234741E0,1.909576416E0,3.532104492E-1,9.849574056E0
5.012828339E0,9.665817261E0,1.914367676E0,4.274291992E-1,9.862835426E0
5.017802705E0,9.668197632E0,1.890426636E0,4.418029785E-1,9.861183914E0
5.022777070E0,9.651443481E0,1.868881226E0,3.699798584E-1,9.837680794E0
5.027751435E0,9.696929932E0,1.861694336E0,3.867340088E-1,9.881594967E0
