"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.662628174E0,3.586929321E0,9.044296265E0,7.698059082E-1,9.760018341E0
1.667602539E0,3.565383911E0,9.087402344E0,8.320617676E-1,9.797202181E0
1.672576904E0,3.462432861E0,9.101760864E0,8.440246582E-1,9.774603305E0
1.677581787E0,3.385818481E0,9.149642944E0,8.727569580E-1,9.794970010E0
1.682556152E0,3.258926392E0,9.104156494E0,8.943023682E-1,9.711129874E0
1.687530518E0,3.211044312E0,9.130493164E0,9.254302979E-1,9.722815036E0
1.692504883E0,3.187103271E0,9.171188354E0,9.828948975E-1,9.758811684E0
1.697479248E0,3.203857422E0,9.185562134E0,1.035568237E0,9.783233395E0
1.702453613E0,3.263717651E0,9.166412354E0,1.030776978E0,9.784552597E0
1.707427978E0,3.287658691E0,9.159225464E0,1.052322388E0,9.788130219E0
1.712402344E0,3.330749512E0,9.159225464E0,1.052322388E0,9.802687683E0
1.717376709E0,3.337936401E0,9.147247314E0,1.116973877E0,9.801101137E0
1.722381592E0,3.304412842E0,9.154434204E0,1.112182617E0,9.795905267E0
1.727355957E0,3.340332031E0,9.142456055E0,1.093017578E0,9.794743908E0
1.732330322E0,3.354690552E0,9.116134644E0,1.035568237E0,9.768841339E0
1.737304687E0,3.371459961E0,9.116134644E0,1.009231567E0,9.771857626E0
1.742279053E0,3.347518921E0,9.094573975E0,1.047531128E0,9.747537134E0
1.747253418E0,3.340332031E0,9.118515015E0,1.133728027E0,9.777038068E0
1.752227783E0,3.333145142E0,9.063461304E0,1.121749878E0,9.721857339E0
1.757202148E0,3.297225952E0,9.058670044E0,1.035568237E0,9.695545550E0
1.762176514E0,3.304412842E0,9.070632935E0,9.182434082E-1,9.697355156E0
1.767150879E0,3.342727661E0,9.111343384E0,8.488159180E-1,9.742222279E0
1.772155762E0,3.373855591E0,9.111343384E0,8.320617676E-1,9.751502786E0
1.777130127E0,3.395401001E0,9.101760864E0,8.536071777E-1,9.751894380E0
1.782104492E0,3.352294922E0,9.061065674E0,8.488159180E-1,9.698519519E0
1.787078857E0,3.340332031E0,9.089797974E0,8.895111084E-1,9.724889475E0
1.792053223E0,3.371459961E0,9.108947754E0,9.158477783E-1,9.755944270E0
1.797027588E0,3.385818481E0,9.156829834E0,9.254302979E-1,9.806514194E0
1.802001953E0,3.393005371E0,9.101760864E0,9.182434082E-1,9.756931241E0
1.806976318E0,3.395401001E0,9.104156494E0,8.583984375E-1,9.754550800E0
1.811950684E0,3.407363892E0,9.085006714E0,8.392333984E-1,9.739188281E0
1.816955566E0,3.366668701E0,9.046691895E0,8.751525879E-1,9.692418915E0
1.821929932E0,3.395401001E0,9.003601074E0,9.182434082E-1,9.666268733E0
1.826904297E0,3.397796631E0,9.010787964E0,9.517669678E-1,9.677044075E0
1.831878662E0,3.340332031E0,8.991622925E0,9.948577881E-1,9.643487073E0
1.836853027E0,3.342727661E0,8.989227295E0,9.565582275E-1,9.638207262E0
1.841827393E0,3.325958252E0,9.020355225E0,9.996490479E-1,9.665821480E0
1.846801758E0,3.318786621E0,8.994018555E0,1.014022827E0,9.640277833E0
1.851776123E0,3.280471802E0,9.037124634E0,1.030776978E0,9.669209795E0
1.856750488E0,3.318786621E0,9.015563965E0,1.030776978E0,9.662155009E0
1.861724853E0,3.347518921E0,8.946136475E0,1.033172607E0,9.607636878E0
1.866729736E0,3.369064331E0,8.967681885E0,1.057113647E0,9.637811065E0
1.871704102E0,3.381027222E0,8.994018555E0,1.059509277E0,9.666761337E0
1.876678467E0,3.431304932E0,8.967681885E0,1.054718018E0,9.659482492E0
1.881652832E0,3.438491821E0,9.017959595E0,9.900665283E-1,9.701909760E0
1.886627197E0,3.431304932E0,9.034729004E0,9.709167480E-1,9.713025329E0
1.891601562E0,3.395401001E0,9.104156494E0,8.847351074E-1,9.756903691E0
1.896575928E0,3.416946411E0,9.116134644E0,8.871154785E-1,9.775807255E0
1.901550293E0,3.448074341E0,9.094573975E0,8.464202881E-1,9.763038448E0
1.906524658E0,3.428909302E0,9.118515015E0,9.158477783E-1,9.784861380E0
1.911499023E0,3.359481812E0,9.144851685E0,9.374084473E-1,9.787398274E0
1.916503906E0,3.381027222E0,9.092178345E0,9.445800781E-1,9.746347195E0
1.921478271E0,3.385818481E0,9.099365234E0,9.900665283E-1,9.759223647E0
1.926452637E0,3.385818481E0,9.101760864E0,1.023590088E0,9.764914454E0
1.931427002E0,3.373855591E0,9.065841675E0,1.088241577E0,9.734303085E0
1.936401367E0,3.385818481E0,9.049087524E0,1.054718018E0,9.719165700E0
1.941375732E0,3.390609741E0,9.056274414E0,9.900665283E-1,9.720729006E0
1.946350098E0,3.400177002E0,9.094573975E0,9.206390381E-1,9.752951126E0
1.951324463E0,3.388214111E0,9.118515015E0,9.206390381E-1,9.771125174E0
1.956298828E0,3.395401001E0,9.118515015E0,8.943023682E-1,9.771173970E0
1.961303711E0,3.388214111E0,9.106552124E0,8.272705078E-1,9.751597969E0
1.966278076E0,3.393005371E0,9.077819824E0,7.937469482E-1,9.723648103E0
1.971252441E0,3.345123291E0,9.140075684E0,7.841796875E-1,9.764515918E0
1.976226807E0,3.278076172E0,9.161621094E0,8.105010986E-1,9.764117804E0
1.981201172E0,3.275680542E0,9.132888794E0,8.272705078E-1,9.737767569E0
1.986175537E0,3.244567871E0,9.120910645E0,7.722015381E-1,9.711566654E0
1.991149902E0,3.251739502E0,9.099365234E0,8.128967285E-1,9.697064429E0
1.996124268E0,3.313995361E0,9.058670044E0,8.248748779E-1,9.681037485E0
2.001098633E0,3.340332031E0,9.123306274E0,8.799438477E-1,9.755349129E0
2.006072998E0,3.495956421E0,9.113739014E0,9.206390381E-1,9.804566607E0
2.011077881E0,3.486373901E0,9.130493164E0,9.613494873E-1,9.820636499E0
2.016052246E0,3.469619751E0,9.108947754E0,9.685211182E-1,9.795367454E0
2.021026611E0,3.407363892E0,9.096969604E0,9.828948975E-1,9.763762956E0
2.026000977E0,3.349899292E0,9.092178345E0,1.028381348E0,9.744080281E0
2.030975342E0,3.290054321E0,9.065841675E0,9.876861572E-1,9.694816484E0
2.035949707E0,3.357086182E0,9.087402344E0,9.757080078E-1,9.736678854E0
2.040924072E0,3.357086182E0,9.046691895E0,1.037963867E0,9.705154860E0
2.045898437E0,3.393005371E0,9.022750854E0,1.090637207E0,9.701134364E0
2.050872803E0,3.366668701E0,9.037124634E0,1.148086548E0,9.711960796E0
2.055877686E0,3.364273071E0,9.029937744E0,1.093017578E0,9.698082098E0
2.060852051E0,3.333145142E0,9.022750854E0,1.028381348E0,9.673544217E0
2.065826416E0,3.385818481E0,9.063461304E0,9.828948975E-1,9.725028533E0
2.070800781E0,3.378631592E0,9.049087524E0,9.206390381E-1,9.703025956E0
2.075775146E0,3.404968262E0,9.053878784E0,8.823394775E-1,9.713138157E0
2.080749512E0,3.409759521E0,9.003601074E0,8.512115479E-1,9.665187706E0
2.085723877E0,3.390609741E0,9.010787964E0,9.254302979E-1,9.671967503E0
2.090698242E0,3.390609741E0,9.013183594E0,9.302215576E-1,9.674658912E0
2.095672607E0,3.373855591E0,8.986846924E0,1.016403198E0,9.652947459E0
2.100677490E0,3.381027222E0,9.044296265E0,1.052322388E0,9.712776246E0
2.105651855E0,3.330749512E0,9.027542114E0,1.025985718E0,9.676934206E0
2.110626221E0,3.313995361E0,8.994018555E0,9.948577881E-1,9.636632038E0
2.115600586E0,3.302017212E0,9.022750854E0,9.709167480E-1,9.656916173E0
2.120574951E0,3.342727661E0,9.020355225E0,9.709167480E-1,9.668677052E0
2.125549316E0,3.400177002E0,8.974868774E0,9.876861572E-1,9.648056649E0
2.130523682E0,3.402572632E0,9.027542114E0,8.847351074E-1,9.687970549E0
2.135498047E0,3.457641602E0,9.039520264E0,8.344573975E-1,9.714140785E0
2.140472412E0,3.445678711E0,9.027542114E0,7.841796875E-1,9.694542598E0
2.145446777E0,3.460037231E0,9.015563965E0,7.386779785E-1,9.684931409E0
2.150451660E0,3.424133301E0,9.022750854E0,7.602233887E-1,9.680530019E0
2.155426025E0,3.414550781E0,8.991622925E0,8.512115479E-1,9.655723741E0
2.160400391E0,3.400177002E0,9.034729004E0,9.445800781E-1,9.699472323E0
2.165374756E0,3.390609741E0,9.001205444E0,9.876861572E-1,9.669201509E0
2.170349121E0,3.440887451E0,8.979660034E0,9.757080078E-1,9.665712953E0
2.175323486E0,3.455245972E0,9.032333374E0,9.350128174E-1,9.715761415E0
2.180297852E0,3.445678711E0,9.037124634E0,8.799438477E-1,9.711674655E0
2.185272217E0,3.448074341E0,9.032333374E0,8.871154785E-1,9.708719623E0
2.190246582E0,3.452850342E0,9.005996704E0,8.583984375E-1,9.683336202E0
2.195220947E0,3.452850342E0,9.075424194E0,8.224792480E-1,9.744843349E0
2.200225830E0,3.450469971E0,9.125701904E0,8.152923584E-1,9.790244118E0
2.205200195E0,3.450469971E0,9.096969604E0,7.745971680E-1,9.760153676E0
2.210174561E0,3.409759521E0,9.096969604E0,8.057250977E-1,9.748359293E0
2.215148926E0,3.390609741E0,9.142456055E0,7.769927979E-1,9.781843126E0
2.220123291E0,3.452850342E0,9.135284424E0,7.674102783E-1,9.796147994E0
2.225097656E0,3.431304932E0,9.063461304E0,7.506561279E-1,9.720271033E0
2.230072021E0,3.486373901E0,9.003601074E0,7.745971680E-1,9.686053688E0
2.235046387E0,3.486373901E0,9.003601074E0,7.889556885E-1,9.687212518E0
2.240020752E0,3.486373901E0,8.962905884E0,8.272705078E-1,9.652609044E0
2.245025635E0,3.426513672E0,9.025146484E0,8.655700684E-1,9.692444302E0
2.250000000E0,3.376235962E0,9.027542114E0,8.488159180E-1,9.675534836E0
2.254974365E0,3.337936401E0,9.049087524E0,8.296661377E-1,9.680710219E0
2.259948730E0,3.325958252E0,9.056274414E0,8.200836182E-1,9.682491503E0
2.264923096E0,3.337936401E0,9.017959595E0,8.488159180E-1,9.653284578E0
2.269897461E0,3.357086182E0,9.068237305E0,8.536071777E-1,9.707296259E0
2.274871826E0,3.376235962E0,9.099365234E0,8.823394775E-1,9.745560009E0
2.279846191E0,3.424133301E0,9.070632935E0,8.607940674E-1,9.733552133E0
2.284820557E0,3.428909302E0,9.061065674E0,8.895111084E-1,9.728903338E0
2.289794922E0,3.452850342E0,9.061065674E0,9.182434082E-1,9.740033757E0
2.294799805E0,3.460037231E0,9.051483154E0,9.062805176E-1,9.732551018E0
2.299774170E0,3.450469971E0,9.080215454E0,9.206390381E-1,9.757234852E0
2.304748535E0,3.443283081E0,9.082611084E0,9.086761475E-1,9.755804161E0
2.309722900E0,3.397796631E0,9.077819824E0,9.038848877E-1,9.734928998E0
2.314697266E0,3.366668701E0,9.087402344E0,8.751525879E-1,9.730428128E0
2.319671631E0,3.342727661E0,9.075424194E0,8.607940674E-1,9.709692011E0
2.324645996E0,3.318786621E0,9.068237305E0,8.895111084E-1,9.697345124E0
2.329620361E0,3.333145142E0,9.113739014E0,9.685211182E-1,9.752339642E0
2.334594727E0,3.340332031E0,9.070632935E0,9.661254883E-1,9.714298656E0
2.339599609E0,3.359481812E0,9.065841675E0,9.158477783E-1,9.711559116E0
2.344573975E0,3.395401001E0,9.068237305E0,8.607940674E-1,9.721246947E0
2.349548340E0,3.369064331E0,9.077819824E0,8.895111084E-1,9.723612355E0
2.354522705E0,3.409759521E0,9.111343384E0,9.014892578E-1,9.770144376E0
2.359497070E0,3.421737671E0,9.094573975E0,9.182434082E-1,9.760263082E0
2.364471436E0,3.404968262E0,9.044296265E0,8.847351074E-1,9.704424764E0
2.369445801E0,3.407363892E0,8.996414185E0,9.038848877E-1,9.662432652E0
2.374420166E0,3.419342041E0,9.001205444E0,9.421844482E-1,9.674777051E0
2.379394531E0,3.385818481E0,9.001205444E0,9.900665283E-1,9.667765925E0
2.384368896E0,3.385818481E0,8.974868774E0,9.709167480E-1,9.641302590E0
2.389373779E0,3.393005371E0,9.013183594E0,9.206390381E-1,9.674582171E0
2.394348144E0,3.407363892E0,9.046691895E0,8.488159180E-1,9.704290360E0
2.399322510E0,3.381027222E0,9.051483154E0,8.392333984E-1,9.698711516E0
2.404296875E0,3.402572632E0,9.077819824E0,8.679656982E-1,9.733328194E0
2.409271240E0,3.428909302E0,9.108947754E0,9.182434082E-1,9.776170986E0
2.414245605E0,3.436096191E0,9.096969604E0,9.421844482E-1,9.769817018E0
2.419219971E0,3.426513672E0,9.130493164E0,8.990936279E-1,9.793634193E0
2.424194336E0,3.409759521E0,9.128097534E0,8.464202881E-1,9.780851287E0
2.429168701E0,3.366668701E0,9.130493164E0,8.416290283E-1,9.767737864E0
2.434173584E0,3.328353882E0,9.111343384E0,8.751525879E-1,9.739630890E0
2.439147949E0,3.309204102E0,9.068237305E0,8.990936279E-1,9.694953788E0
2.444122314E0,3.278076172E0,9.085006714E0,8.631744385E-1,9.696813935E0
2.449096680E0,3.342727661E0,9.085006714E0,8.512115479E-1,9.717805118E0
2.454071045E0,3.416946411E0,9.058670044E0,9.421844482E-1,9.727421923E0
2.459045410E0,3.421737671E0,9.111343384E0,9.900665283E-1,9.782898276E0
2.464019775E0,3.325958252E0,9.101760864E0,9.326171875E-1,9.735184844E0
2.468994141E0,3.237380981E0,9.077819824E0,8.631744385E-1,9.676389745E0
2.473968506E0,3.278076172E0,9.096969604E0,9.541625977E-1,9.716535681E0
2.478942871E0,3.311599731E0,9.111343384E0,1.073867798E0,9.753792241E0
2.483947754E0,3.369064331E0,9.087402344E0,1.150482178E0,9.759871160E0
2.488922119E0,3.364273071E0,9.101760864E0,1.184005737E0,9.775594801E0
2.493896484E0,3.328353882E0,9.096969604E0,1.090637207E0,9.747937477E0
2.498870850E0,3.302017212E0,9.058670044E0,1.071472168E0,9.701075881E0
2.503845215E0,3.292449951E0,9.005996704E0,1.071472168E0,9.648640107E0
2.508819580E0,3.318786621E0,9.029937744E0,1.035568237E0,9.676079882E0
2.513793945E0,3.357086182E0,9.049087524E0,1.014022827E0,9.704857286E0
2.518768311E0,3.409759521E0,9.039520264E0,9.062805176E-1,9.703645241E0
2.523742676E0,3.395401001E0,9.092178345E0,8.368377686E-1,9.741496418E0
2.528717041E0,3.428909302E0,9.075424194E0,8.440246582E-1,9.738229866E0
2.533721924E0,3.424133301E0,9.046691895E0,7.913513184E-1,9.705336677E0
2.538696289E0,3.433700562E0,9.013183594E0,7.674102783E-1,9.675572158E0
2.543670654E0,3.385818481E0,9.039520264E0,7.722015381E-1,9.683645419E0
2.548645019E0,3.359481812E0,9.022750854E0,7.769927979E-1,9.659185723E0
2.553619385E0,3.378631592E0,9.032333374E0,8.368377686E-1,9.679798297E0
2.558593750E0,3.414550781E0,9.099365234E0,8.464202881E-1,9.755717914E0
2.563568115E0,3.412155151E0,9.075424194E0,8.128967285E-1,9.729693118E0
2.568542480E0,3.373855591E0,9.053878784E0,7.985382080E-1,9.695013453E0
2.573516846E0,3.292449951E0,9.077819824E0,7.985382080E-1,9.689411887E0
2.578491211E0,3.318786621E0,9.073028564E0,8.512115479E-1,9.698389200E0
2.583465576E0,3.333145142E0,9.085006714E0,9.445800781E-1,9.723139156E0
2.588470459E0,3.337936401E0,9.065841675E0,9.421844482E-1,9.706648043E0
2.593444824E0,3.335540771E0,9.027542114E0,9.014892578E-1,9.666179791E0
2.598419189E0,3.333145142E0,9.015563965E0,9.206390381E-1,9.655973611E0
2.603393555E0,3.366668701E0,9.032333374E0,9.613494873E-1,9.687192429E0
2.608367920E0,3.328353882E0,9.022750854E0,1.049926758E0,9.674208947E0
2.613342285E0,3.309204102E0,9.022750854E0,1.081054688E0,9.671067366E0
2.618316650E0,3.313995361E0,9.049087524E0,1.119354248E0,9.701623793E0
2.623291016E0,3.335540771E0,9.008392334E0,1.073867798E0,9.665927619E0
2.628265381E0,3.340332031E0,9.029937744E0,1.006835938E0,9.680460338E0
2.633239746E0,3.407363892E0,8.998809814E0,1.006835938E0,9.674834643E0
2.638244629E0,3.381027222E0,8.955718994E0,9.996490479E-1,9.624736152E0
2.643218994E0,3.354690552E0,8.977264404E0,1.002044678E0,9.635835118E0
2.648193359E0,3.409759521E0,8.979660034E0,9.757080078E-1,9.654675574E0
2.653167725E0,3.500747681E0,9.008392334E0,9.134521484E-1,9.707768106E0
2.658142090E0,3.498352051E0,9.001205444E0,8.536071777E-1,9.694782707E0
2.663116455E0,3.522293091E0,9.005996704E0,8.152923584E-1,9.704598234E0
2.668090820E0,3.546234131E0,8.994018555E0,8.200836182E-1,9.702612195E0
2.673065186E0,3.512710571E0,9.044296265E0,8.200836182E-1,9.737092360E0
2.678039551E0,3.491165161E0,9.053878784E0,8.583984375E-1,9.741550344E0
2.683013916E0,3.438491821E0,9.041900635E0,8.895111084E-1,9.714444045E0
2.688018799E0,3.445678711E0,9.010787964E0,8.751525879E-1,9.686738025E0
2.692993164E0,3.381027222E0,9.058670044E0,8.871154785E-1,9.709676715E0
2.697967529E0,3.378631592E0,9.096969604E0,8.871154785E-1,9.744587282E0
2.702941894E0,3.323562622E0,9.080215454E0,9.374084473E-1,9.714685574E0
2.707916260E0,3.349899292E0,9.063461304E0,9.517669678E-1,9.709480750E0
2.712890625E0,3.323562622E0,9.101760864E0,8.990936279E-1,9.731212087E0
2.717864990E0,3.335540771E0,9.089797974E0,9.254302979E-1,9.726596562E0
2.722839355E0,3.309204102E0,9.116134644E0,9.397888184E-1,9.743610504E0
2.727813721E0,3.323562622E0,9.058670044E0,9.709167480E-1,9.697847741E0
2.732818603E0,3.335540771E0,9.041900635E0,9.924621582E-1,9.688487006E0
2.737792969E0,3.385818481E0,9.037124634E0,1.061904907E0,9.708812001E0
2.742767334E0,3.424133301E0,9.063461304E0,1.128936768E0,9.754256399E0
2.747741699E0,3.361877441E0,9.051483154E0,1.119354248E0,9.720314869E0
2.752716064E0,3.371459961E0,8.994018555E0,1.066680908E0,9.664208203E0
2.757690430E0,3.345123291E0,9.020355225E0,1.057113647E0,9.678540565E0
2.762664795E0,3.373855591E0,8.998809814E0,1.052322388E0,9.667929563E0
2.767639160E0,3.421737671E0,9.032333374E0,1.042739868E0,9.714867024E0
2.772613525E0,3.498352051E0,9.051483154E0,9.996490479E-1,9.755363273E0
2.777587891E0,3.476791382E0,9.092178345E0,8.536071777E-1,9.771613509E0
2.782592773E0,3.531860352E0,9.108947754E0,7.578430176E-1,9.799045503E0
2.787567139E0,3.517501831E0,9.101760864E0,7.123413086E-1,9.783777394E0
2.792541504E0,3.481582642E0,9.092178345E0,7.243194580E-1,9.762876800E0
2.797515869E0,3.469619751E0,9.068237305E0,8.296661377E-1,9.744718309E0
2.802490234E0,3.474411011E0,9.029937744E0,8.560028076E-1,9.713086448E0
2.807464600E0,3.450469971E0,9.008392334E0,8.751525879E-1,9.686215335E0
2.812438965E0,3.469619751E0,9.005996704E0,9.038848877E-1,9.693464073E0
2.817413330E0,3.483978271E0,8.998809814E0,9.589538574E-1,9.697230284E0
2.822387695E0,3.522293091E0,9.037124634E0,9.685211182E-1,9.747522938E0
2.827392578E0,3.505523682E0,9.046691895E0,9.230346680E-1,9.745938822E0
2.832366943E0,3.527084351E0,9.094573975E0,8.751525879E-1,9.793747590E0
2.837341309E0,3.472015381E0,9.113739014E0,8.871154785E-1,9.792961936E0
2.842315674E0,3.421737671E0,9.116134644E0,8.775482178E-1,9.776619580E0
2.847290039E0,3.349899292E0,9.096969604E0,8.679656982E-1,9.732936130E0
2.852264404E0,3.340332031E0,9.113739014E0,9.134521484E-1,9.749484690E0
2.857238769E0,3.294845581E0,9.154434204E0,9.685211182E-1,9.777407947E0
2.862213135E0,3.285263062E0,9.140075684E0,1.057113647E0,9.769924572E0
2.867187500E0,3.299621582E0,9.140075684E0,9.972534180E-1,9.768469710E0
2.872192383E0,3.321182251E0,9.144851685E0,9.445800781E-1,9.775008716E0
2.877166748E0,3.342727661E0,9.137680054E0,9.110717773E-1,9.772465235E0
2.882141113E0,3.361877441E0,9.135284424E0,8.775482178E-1,9.773726634E0
2.887115478E0,3.354690552E0,9.080215454E0,8.847351074E-1,9.720443282E0
2.892089844E0,3.402572632E0,9.106552124E0,8.200836182E-1,9.755989404E0
2.897064209E0,3.397796631E0,9.135284424E0,7.841796875E-1,9.778209510E0
2.902038574E0,3.438491821E0,9.192749023E0,7.913513184E-1,9.846628739E0
2.907012939E0,3.428909302E0,9.161621094E0,7.985382080E-1,9.814804294E0
2.911987305E0,3.393005371E0,9.135284424E0,7.985382080E-1,9.777707820E0
2.916961670E0,3.402572632E0,9.140075684E0,8.224792480E-1,9.787489777E0
2.921966553E0,3.390609741E0,9.132888794E0,8.488159180E-1,9.778874199E0
2.926940918E0,3.337936401E0,9.092178345E0,8.990936279E-1,9.727173064E0
2.931915283E0,3.294845581E0,9.094573975E0,9.517669678E-1,9.719729602E0
2.936889648E0,3.323562622E0,9.027542114E0,9.924621582E-1,9.670965115E0
2.941864014E0,3.323562622E0,9.022750854E0,9.517669678E-1,9.662399383E0
2.946838379E0,3.321182251E0,8.991622925E0,9.014892578E-1,9.627679744E0
2.951812744E0,3.357086182E0,9.032333374E0,8.655700684E-1,9.674827407E0
2.956787109E0,3.378631592E0,9.063461304E0,7.769927979E-1,9.703875517E0
2.961761475E0,3.361877441E0,9.046691895E0,7.650146484E-1,9.681430761E0
2.966766357E0,3.330749512E0,9.085006714E0,8.416290283E-1,9.712856363E0
2.971740723E0,3.378631592E0,8.931777954E0,6.644592285E-1,9.572529181E0
2.976715088E0,3.376235962E0,8.922195435E0,7.410736084E-1,9.568371373E0
2.981689453E0,3.416946411E0,8.962905884E0,8.368377686E-1,9.628577367E0
2.986663818E0,3.407363892E0,9.025146484E0,8.943023682E-1,9.688300908E0
2.991638184E0,3.445678711E0,9.010787964E0,8.799438477E-1,9.687172068E0
2.996612549E0,3.385818481E0,8.977264404E0,8.224792480E-1,9.629720405E0
3.001586914E0,3.412155151E0,8.965286255E0,8.392333984E-1,9.629302836E0
3.006561279E0,3.354690552E0,8.953323364E0,9.158477783E-1,9.604932333E0
3.011566162E0,3.345123291E0,8.965286255E0,9.230346680E-1,9.613438535E0
3.016540527E0,3.328353882E0,9.008392334E0,9.038848877E-1,9.646039596E0
3.021514893E0,3.280471802E0,8.977264404E0,9.206390381E-1,9.602101211E0
3.026489258E0,3.333145142E0,8.962905884E0,1.004440308E0,9.615219121E0
3.031463623E0,3.328353882E0,8.917404175E0,1.002044678E0,9.570900183E0
3.036437988E0,3.280471802E0,8.970077515E0,1.028381348E0,9.606318444E0
3.041412353E0,3.313995361E0,9.001205444E0,1.028381348E0,9.646856115E0
3.046386719E0,3.330749512E0,9.029937744E0,1.078659058E0,9.684894080E0
3.051361084E0,3.361877441E0,9.020355225E0,1.040359497E0,9.682529432E0
3.056365967E0,3.393005371E0,8.996414185E0,1.011627197E0,9.668057882E0
3.061340332E0,3.409759521E0,9.065841675E0,9.661254883E-1,9.733927456E0
3.066314697E0,3.428909302E0,9.099365234E0,9.326171875E-1,9.768604889E0
3.071289062E0,3.371459961E0,9.128097534E0,9.948577881E-1,9.781546344E0
3.076263428E0,3.354690552E0,9.123306274E0,1.006835938E0,9.772532153E0
3.081237793E0,3.414550781E0,9.075424194E0,9.661254883E-1,9.744530764E0
3.086212158E0,3.400177002E0,9.104156494E0,8.847351074E-1,9.758566766E0
3.091186523E0,3.409759521E0,9.156829834E0,9.397888184E-1,9.816170110E0
3.096160889E0,3.462432861E0,9.108947754E0,1.009231567E0,9.796934156E0
3.101135254E0,3.426513672E0,9.106552124E0,9.781036377E-1,9.778904553E0
3.106140137E0,3.443283081E0,9.116134644E0,8.536071777E-1,9.782062892E0
3.111114502E0,3.402572632E0,9.156829834E0,7.722015381E-1,9.799047318E0
3.116088867E0,3.436096191E0,9.125701904E0,7.602233887E-1,9.780753135E0
3.121063232E0,3.507919312E0,9.101760864E0,7.482604980E-1,9.783018067E0
3.126037598E0,3.469619751E0,9.099365234E0,8.272705078E-1,9.773488905E0
3.131011963E0,3.519897461E0,9.068237305E0,8.583984375E-1,9.765216527E0
3.135986328E0,3.488769531E0,9.070632935E0,9.302215576E-1,9.762848295E0
3.140960693E0,3.505523682E0,9.065841675E0,1.025985718E0,9.773987326E0
3.145935059E0,3.476791382E0,9.027542114E0,1.136123657E0,9.740398960E0
3.150939941E0,3.464828491E0,8.967681885E0,1.164855957E0,9.684071678E0
3.155914307E0,3.409759521E0,8.998809814E0,1.121749878E0,9.688310527E0
3.160888672E0,3.409759521E0,9.034729004E0,1.045135498E0,9.713140397E0
3.165863037E0,3.424133301E0,9.027542114E0,9.757080078E-1,9.704288310E0
3.170837402E0,3.486373901E0,9.116134644E0,9.326171875E-1,9.804513687E0
3.175811768E0,3.462432861E0,9.123306274E0,9.589538574E-1,9.805241007E0
3.180786133E0,3.438491821E0,9.106552124E0,1.052322388E0,9.790806913E0
3.185760498E0,3.388214111E0,9.070632935E0,9.062805176E-1,9.725107767E0
3.190734863E0,3.364273071E0,9.049087524E0,8.895111084E-1,9.695130135E0
3.195709228E0,3.409759521E0,9.037124634E0,9.350128174E-1,9.704139870E0
3.200714111E0,3.426513672E0,9.058670044E0,1.023590088E0,9.739005882E0
3.205688477E0,3.450469971E0,9.061065674E0,9.445800781E-1,9.741708561E0
3.210662842E0,3.491165161E0,9.046691895E0,8.057250977E-1,9.730367997E0
3.215637207E0,3.524688721E0,9.068237305E0,6.644592285E-1,9.751813393E0
3.220611572E0,3.536651611E0,9.041900635E0,6.907958984E-1,9.733502488E0
3.225585937E0,3.584533691E0,9.092178345E0,8.033294678E-1,9.806218796E0
3.230560303E0,3.591720581E0,9.082611084E0,9.254302979E-1,9.810744216E0
3.235534668E0,3.553405762E0,9.092178345E0,9.613494873E-1,9.809107625E0
3.240509033E0,3.515106201E0,9.068237305E0,9.182434082E-1,9.768933943E0
3.245513916E0,3.455245972E0,9.041900635E0,9.493713379E-1,9.726047386E0
3.250488281E0,3.369064331E0,9.013183594E0,1.035568237E0,9.677834186E0
3.255462646E0,3.330749512E0,9.008392334E0,1.076263428E0,9.664541775E0
3.260437012E0,3.316390991E0,9.032333374E0,1.037963867E0,9.677750998E0
3.265411377E0,3.321182251E0,9.027542114E0,1.002044678E0,9.671135492E0
3.270385742E0,3.345123291E0,9.020355225E0,9.493713379E-1,9.667365936E0
3.275360107E0,3.364273071E0,9.025146484E0,9.924621582E-1,9.682798330E0
3.280334473E0,3.361877441E0,9.034729004E0,9.804992676E-1,9.689681466E0
3.285308838E0,3.409759521E0,9.027542114E0,9.158477783E-1,9.693387116E0
3.290283203E0,3.431304932E0,8.979660034E0,8.583984375E-1,9.651165512E0
3.295288086E0,3.462432861E0,8.938949585E0,8.392333984E-1,9.622763309E0
3.300262451E0,3.543838501E0,8.929382324E0,8.464202881E-1,9.644121905E0
3.305236816E0,3.560592651E0,8.984451294E0,8.751525879E-1,9.703817658E0
3.310211182E0,3.615661621E0,8.991622925E0,7.961425781E-1,9.723997881E0
3.315185547E0,3.627639771E0,8.958114624E0,7.530517578E-1,9.694053583E0
3.320159912E0,3.622848511E0,8.986846924E0,7.267150879E-1,9.716818604E0
3.325134277E0,3.610870361E0,9.017959595E0,8.009338379E-1,9.746972609E0
3.330108643E0,3.584533691E0,9.025146484E0,8.224792480E-1,9.745697664E0
3.335083008E0,3.553405762E0,9.051483154E0,8.607940674E-1,9.762018553E0
3.340087891E0,3.505523682E0,9.039520264E0,8.751525879E-1,9.734860807E0
3.345062256E0,3.522293091E0,9.022750854E0,8.368377686E-1,9.721979174E0
3.350036621E0,3.512710571E0,9.029937744E0,8.296661377E-1,9.724569765E0
3.355010986E0,3.536651611E0,9.051483154E0,8.128967285E-1,9.751823061E0
